ZIP Code,State Abbr,GEA,BA,PADD,Technobasin
42054,KY,SRTVc,Tennessee Valley Authority,PADD 2,Arkoma
42055,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma
42056,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma
42058,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma
42060,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma
42061,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma
42063,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma
42064,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42066,KY,SRTVc,Tennessee Valley Authority,PADD 2,Arkoma
42069,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma
42070,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma
42071,KY,SRTVc,Tennessee Valley Authority,PADD 2,Arkoma
42076,KY,SRTVc,Tennessee Valley Authority,PADD 2,Arkoma
42078,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma
42079,KY,SRTVc,Tennessee Valley Authority,PADD 2,Arkoma
42081,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma
42082,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma
42083,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma
42085,KY,SRTVc,Tennessee Valley Authority,PADD 2,Arkoma
42086,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma
42087,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma
42088,KY,SRTVc,Tennessee Valley Authority,PADD 2,Arkoma
42101,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42102,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42103,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42104,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42120,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42122,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42123,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42124,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42127,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42128,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42129,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42130,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42131,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42133,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42134,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42135,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42140,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42141,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42142,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42151,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42152,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42153,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42154,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42156,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42157,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42159,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42160,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42163,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42164,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42166,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42167,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42170,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42171,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42201,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42202,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42204,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42206,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42207,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42210,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42211,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42214,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42215,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42216,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42217,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42219,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42220,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42221,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42223,TN,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42232,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42234,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42236,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42240,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42241,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42252,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42254,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42256,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42259,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42261,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42262,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42265,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42266,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42273,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42274,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42275,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42276,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42280,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42285,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42286,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42288,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42301,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42302,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42303,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42304,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42320,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42321,KY,SRTVc,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,PADD 2,Appalachian
42322,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42323,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42324,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42325,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42326,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42327,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42328,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42330,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42332,KY,SRTVc,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,PADD 2,Appalachian
42333,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42334,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42337,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42338,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42339,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42343,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42344,KY,SRTVc,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,PADD 2,Appalachian
42345,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42347,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42348,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42349,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42350,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42351,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42352,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42354,KY,SRTVc,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,PADD 2,Appalachian
42355,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42356,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42361,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42364,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42366,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42367,KY,SRTVc,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,PADD 2,Appalachian
42368,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42369,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42370,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42371,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42372,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42374,KY,SRTVc,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,PADD 2,Appalachian
42376,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42377,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42378,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42402,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42404,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42406,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42408,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42409,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42410,KY,SRTVc,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,PADD 2,Appalachian
42411,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42413,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42419,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42420,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42431,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42436,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42437,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42440,KY,SRTVc,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,PADD 2,Appalachian
42441,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42442,KY,SRTVc,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,PADD 2,Appalachian
42444,KY,SRTVc,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,PADD 2,Appalachian
42445,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42450,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42451,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42452,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42453,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42455,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42456,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42457,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42458,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42459,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42460,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42461,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42462,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42463,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42464,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42501,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42502,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42503,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42516,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42518,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42519,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42528,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42533,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42539,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42541,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42544,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42553,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42558,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42564,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42565,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42566,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42567,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42602,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42603,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42629,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42631,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42633,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42634,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42635,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42638,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42642,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42647,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42649,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42653,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42701,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42702,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42712,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42713,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42715,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42716,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42717,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42718,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42719,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42720,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42721,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42722,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42724,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42726,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42728,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42729,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42732,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42733,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42740,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42741,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42742,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42743,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42746,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42748,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42749,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42753,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42754,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42755,KY,SRTVc,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian
42757,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42758,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42759,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42762,KY,SRTVc,Tennessee Valley Authority,PADD 2,Appalachian
42764,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42765,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42776,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42782,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42784,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
42788,KY,SRTVc,"PJM Interconnection, LLC",PADD 2,Appalachian
43001,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43002,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43003,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43004,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43005,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43006,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43007,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43008,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43009,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43010,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43011,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43013,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43014,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43015,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43016,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43017,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43018,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43019,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43021,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43022,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43023,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43025,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43026,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43027,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43028,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43029,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43030,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43031,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43032,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43033,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43035,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43036,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43037,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43040,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43041,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43044,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43045,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43046,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43047,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43048,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43050,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43054,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43055,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43056,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43058,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43060,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43061,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43062,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43064,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43065,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43066,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43067,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43068,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43069,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43070,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43071,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43072,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43073,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43074,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43076,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43077,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43078,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43080,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43081,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43082,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43083,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43084,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43085,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43086,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43093,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43101,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43102,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43103,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43105,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43106,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43107,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43109,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43110,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43111,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43112,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43113,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43115,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43116,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43117,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43119,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43123,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43125,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43126,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43127,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43128,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43130,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43135,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43136,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43137,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43138,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43140,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43142,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43143,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43144,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43145,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43146,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43147,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43148,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43149,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43150,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43151,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43152,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43153,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43154,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43155,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43156,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43157,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43158,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43160,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43162,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43164,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
43194,OH,RFCWc,"PJM Interconnection, LLC",PADD 2,Appalachian
