ZIP Code,State Abbr,REEDS-GEA,BA,PADD,Technobasin,cambium_gea
85601,AZ,p30,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85602,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85603,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85605,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85606,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85607,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85608,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85609,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85610,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85611,AZ,p30,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85613,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85614,AZ,p30,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85615,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85616,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85617,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85618,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85619,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85620,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85621,AZ,p30,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85622,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85623,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85624,AZ,p30,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85625,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85626,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85627,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85628,AZ,p30,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85629,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85630,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85631,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85632,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85633,AZ,p30,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85634,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85635,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85636,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85637,AZ,p30,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85638,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85639,AZ,p30,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85640,AZ,p30,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85641,AZ,p30,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85643,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85644,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85645,AZ,p30,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85646,AZ,p30,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85648,AZ,p30,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85650,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85652,AZ,p30,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85653,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85654,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85655,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85658,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85670,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85671,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85701,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85702,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85703,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85704,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85705,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85706,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85707,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85708,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85709,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85710,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85711,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85712,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85713,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85714,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85715,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85716,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85717,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85718,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85719,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85720,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85721,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85722,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85723,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85724,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85725,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85726,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85728,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85730,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85731,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85732,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85733,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85734,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85735,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85736,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85737,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85738,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85739,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85740,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85741,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85742,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85743,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85744,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85745,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85746,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85747,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85748,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85749,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85750,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85751,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85752,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85754,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85755,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85756,AZ,p30,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
85757,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85775,AZ,p30,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85901,AZ,p28,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85902,AZ,p28,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85911,AZ,p28,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85912,AZ,p28,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85920,AZ,p29,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85922,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85923,AZ,p28,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85924,AZ,p29,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85925,AZ,p29,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85926,AZ,p28,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85927,AZ,p29,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85928,AZ,p28,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85929,AZ,p28,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85930,AZ,p29,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85931,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
85932,AZ,p29,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85933,AZ,p28,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85934,AZ,p28,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85935,AZ,p28,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85936,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
85937,AZ,p28,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85938,AZ,p29,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85939,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
85940,AZ,p29,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
85941,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
85942,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86001,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86002,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86003,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86004,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86005,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86011,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86015,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86016,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86017,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86018,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86020,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86021,AZ,p27,PacifiCorp East,PADD 5,Uinta,WestConnect_South
86022,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,Uinta,WestConnect_South
86023,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86024,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86025,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86028,AZ,p29,Public Service Company of New Mexico,PADD 5,San Juan,WestConnect_South
86029,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86030,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86031,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86032,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86033,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86034,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86035,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86036,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,Uinta,WestConnect_South
86038,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86039,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86040,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,Uinta,WestConnect_South
86042,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86043,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86044,AZ,p28,Western Area Power Administration Rocky Mountain Region,PADD 5,San Juan,WestConnect_South
86045,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86046,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86047,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86052,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86053,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86054,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86301,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86302,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86303,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86304,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86305,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86312,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86313,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86314,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86315,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86320,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86321,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86322,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86323,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86324,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86325,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86326,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86327,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86329,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86331,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86332,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86333,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86334,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86335,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86336,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86337,AZ,p28,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
86338,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86339,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86340,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86341,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86342,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86343,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86351,AZ,p28,Arizona Public Service Company,PADD 5,San Juan,WestConnect_South
86401,AZ,p27,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
86402,AZ,p27,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
86403,AZ,p27,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
86404,AZ,p27,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
86405,AZ,p27,Tucson Electric Power,PADD 5,San Juan,WestConnect_South
86406,AZ,p27,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
86409,AZ,p27,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86411,AZ,p27,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86412,AZ,p27,PacifiCorp East,PADD 5,Uinta,WestConnect_South
86413,AZ,p27,PacifiCorp East,PADD 5,Uinta,WestConnect_South
86426,AZ,p27,Western Area Power Administration Desert Southwest Region,PADD 5,Uinta,WestConnect_South
86427,AZ,p27,Western Area Power Administration Desert Southwest Region,PADD 5,Uinta,WestConnect_South
86429,AZ,p27,PacifiCorp East,PADD 5,Uinta,WestConnect_South
86430,AZ,p27,PacifiCorp East,PADD 5,Uinta,WestConnect_South
86431,AZ,p27,Tucson Electric Power,PADD 5,Uinta,WestConnect_South
86432,AZ,p27,PacifiCorp East,PADD 5,Uinta,WestConnect_South
86433,AZ,p27,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86434,AZ,p27,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
86435,AZ,p28,PacifiCorp East,PADD 5,Uinta,WestConnect_South
86436,AZ,p27,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
86437,AZ,p27,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86438,AZ,p27,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
86439,AZ,p27,Western Area Power Administration Desert Southwest Region,PADD 5,Uinta,WestConnect_South
86440,AZ,p27,Western Area Power Administration Desert Southwest Region,PADD 5,San Juan,WestConnect_South
86441,AZ,p27,Nevada Power Company,PADD 5,Uinta,WestConnect_South
86442,AZ,p27,PacifiCorp East,PADD 5,Uinta,WestConnect_South
86443,AZ,p27,PacifiCorp East,PADD 5,Uinta,WestConnect_South
86444,AZ,p27,PacifiCorp East,PADD 5,Uinta,WestConnect_South
86445,AZ,p27,PacifiCorp East,PADD 5,Uinta,WestConnect_South
86446,AZ,p27,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86502,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86503,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86504,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86505,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86506,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86507,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86508,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86510,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86511,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86512,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86514,AZ,p29,Western Area Power Administration Rocky Mountain Region,PADD 5,San Juan,WestConnect_South
86515,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86520,AZ,p28,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86535,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86538,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86540,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86544,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86545,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86547,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
86556,AZ,p29,PacifiCorp East,PADD 5,San Juan,WestConnect_South
87001,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87002,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87004,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87005,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87006,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87007,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87008,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87009,NM,p31,Public Service Company of New Mexico,PADD 3,Permian,WestConnect_South
87010,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87011,NM,p31,Public Service Company of New Mexico,PADD 3,Permian,WestConnect_South
87012,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87013,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87014,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87015,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87016,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87017,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87018,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87020,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87021,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87022,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87023,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87024,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87025,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87026,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87027,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87028,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87029,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87031,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87032,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87034,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87035,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87036,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87037,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87038,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87040,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87041,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87042,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87043,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87044,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87045,NM,p31,PacifiCorp East,PADD 3,San Juan,WestConnect_South
87046,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87047,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87048,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87049,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87051,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87052,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87053,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87056,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87059,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87060,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87061,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87062,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87063,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87064,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87068,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87070,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87072,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87083,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87101,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87102,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87103,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87104,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87105,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87106,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87107,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87108,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87109,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87110,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87111,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87112,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87113,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87114,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87115,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87116,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87117,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87119,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87120,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87121,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87122,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87123,NM,p31,Public Service Company of New Mexico,PADD 3,San Juan,WestConnect_South
87124,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
87125,NM,p31,Western Area Power Administration Desert Southwest Region,PADD 3,San Juan,WestConnect_South
