release year,reeds,case,rate,Year,kg CO2 eq / MWh
2024,p84,mid-case,lrm,2051,194.12
2024,p84,mid-case,lrm,2052,206.04
2024,p84,mid-case,lrm,2053,217.96
2024,p85,mid-case,lrm,2024,691.06
2024,p85,mid-case,lrm,2025,616.1
2024,p85,mid-case,lrm,2026,541.14
2024,p85,mid-case,lrm,2027,466.18
2024,p85,mid-case,lrm,2028,391.22
2024,p85,mid-case,lrm,2029,316.26
2024,p85,mid-case,lrm,2030,241.3
2024,p85,mid-case,lrm,2031,215.22
2024,p85,mid-case,lrm,2032,189.14
2024,p85,mid-case,lrm,2033,163.06
2024,p85,mid-case,lrm,2034,136.98
2024,p85,mid-case,lrm,2035,110.9
2024,p85,mid-case,lrm,2036,103.64
2024,p85,mid-case,lrm,2037,96.38
2024,p85,mid-case,lrm,2038,89.12
2024,p85,mid-case,lrm,2039,81.86
2024,p85,mid-case,lrm,2040,74.6
2024,p85,mid-case,lrm,2041,87.76
2024,p85,mid-case,lrm,2042,100.92
2024,p85,mid-case,lrm,2043,114.08
2024,p85,mid-case,lrm,2044,127.24
2024,p85,mid-case,lrm,2045,140.4
2024,p85,mid-case,lrm,2046,155.98
2024,p85,mid-case,lrm,2047,171.56
2024,p85,mid-case,lrm,2048,187.14
2024,p85,mid-case,lrm,2049,202.72
2024,p85,mid-case,lrm,2050,218.3
2024,p85,mid-case,lrm,2051,233.88
2024,p85,mid-case,lrm,2052,249.46
2024,p85,mid-case,lrm,2053,265.04
2024,p86,mid-case,lrm,2024,692.02
2024,p86,mid-case,lrm,2025,616.9
2024,p86,mid-case,lrm,2026,541.78
2024,p86,mid-case,lrm,2027,466.66
2024,p86,mid-case,lrm,2028,391.54
2024,p86,mid-case,lrm,2029,316.42
2024,p86,mid-case,lrm,2030,241.3
2024,p86,mid-case,lrm,2031,215.16
2024,p86,mid-case,lrm,2032,189.02
2024,p86,mid-case,lrm,2033,162.88
2024,p86,mid-case,lrm,2034,136.74
2024,p86,mid-case,lrm,2035,110.6
2024,p86,mid-case,lrm,2036,103.34
2024,p86,mid-case,lrm,2037,96.08
2024,p86,mid-case,lrm,2038,88.82
2024,p86,mid-case,lrm,2039,81.56
2024,p86,mid-case,lrm,2040,74.3
2024,p86,mid-case,lrm,2041,87.32
2024,p86,mid-case,lrm,2042,100.34
2024,p86,mid-case,lrm,2043,113.36
2024,p86,mid-case,lrm,2044,126.38
2024,p86,mid-case,lrm,2045,139.4
2024,p86,mid-case,lrm,2046,155.02
2024,p86,mid-case,lrm,2047,170.64
2024,p86,mid-case,lrm,2048,186.26
2024,p86,mid-case,lrm,2049,201.88
2024,p86,mid-case,lrm,2050,217.5
2024,p86,mid-case,lrm,2051,233.12
2024,p86,mid-case,lrm,2052,248.74
2024,p86,mid-case,lrm,2053,264.36
2024,p87,mid-case,lrm,2024,693.6
2024,p87,mid-case,lrm,2025,618.3
2024,p87,mid-case,lrm,2026,543
2024,p87,mid-case,lrm,2027,467.7
2024,p87,mid-case,lrm,2028,392.4
2024,p87,mid-case,lrm,2029,317.1
2024,p87,mid-case,lrm,2030,241.8
2024,p87,mid-case,lrm,2031,215.54
2024,p87,mid-case,lrm,2032,189.28
2024,p87,mid-case,lrm,2033,163.02
2024,p87,mid-case,lrm,2034,136.76
2024,p87,mid-case,lrm,2035,110.5
2024,p87,mid-case,lrm,2036,103.3
2024,p87,mid-case,lrm,2037,96.1
2024,p87,mid-case,lrm,2038,88.9
2024,p87,mid-case,lrm,2039,81.7
2024,p87,mid-case,lrm,2040,74.5
2024,p87,mid-case,lrm,2041,87.66
2024,p87,mid-case,lrm,2042,100.82
2024,p87,mid-case,lrm,2043,113.98
2024,p87,mid-case,lrm,2044,127.14
2024,p87,mid-case,lrm,2045,140.3
2024,p87,mid-case,lrm,2046,155.96
2024,p87,mid-case,lrm,2047,171.62
2024,p87,mid-case,lrm,2048,187.28
2024,p87,mid-case,lrm,2049,202.94
2024,p87,mid-case,lrm,2050,218.6
2024,p87,mid-case,lrm,2051,234.26
2024,p87,mid-case,lrm,2052,249.92
2024,p87,mid-case,lrm,2053,265.58
2024,p88,mid-case,lrm,2024,741.56
2024,p88,mid-case,lrm,2025,667.3
2024,p88,mid-case,lrm,2026,593.04
2024,p88,mid-case,lrm,2027,518.78
2024,p88,mid-case,lrm,2028,444.52
2024,p88,mid-case,lrm,2029,370.26
2024,p88,mid-case,lrm,2030,296
2024,p88,mid-case,lrm,2031,267.36
2024,p88,mid-case,lrm,2032,238.72
2024,p88,mid-case,lrm,2033,210.08
2024,p88,mid-case,lrm,2034,181.44
2024,p88,mid-case,lrm,2035,152.8
2024,p88,mid-case,lrm,2036,161.3
2024,p88,mid-case,lrm,2037,169.8
2024,p88,mid-case,lrm,2038,178.3
2024,p88,mid-case,lrm,2039,186.8
2024,p88,mid-case,lrm,2040,195.3
2024,p88,mid-case,lrm,2041,186.82
2024,p88,mid-case,lrm,2042,178.34
2024,p88,mid-case,lrm,2043,169.86
2024,p88,mid-case,lrm,2044,161.38
2024,p88,mid-case,lrm,2045,152.9
2024,p88,mid-case,lrm,2046,162.52
2024,p88,mid-case,lrm,2047,172.14
2024,p88,mid-case,lrm,2048,181.76
2024,p88,mid-case,lrm,2049,191.38
2024,p88,mid-case,lrm,2050,201
2024,p88,mid-case,lrm,2051,210.62
2024,p88,mid-case,lrm,2052,220.24
2024,p88,mid-case,lrm,2053,229.86
2024,p89,mid-case,lrm,2024,741.28
2024,p89,mid-case,lrm,2025,667.1
2024,p89,mid-case,lrm,2026,592.92
2024,p89,mid-case,lrm,2027,518.74
2024,p89,mid-case,lrm,2028,444.56
2024,p89,mid-case,lrm,2029,370.38
2024,p89,mid-case,lrm,2030,296.2
2024,p89,mid-case,lrm,2031,267.48
2024,p89,mid-case,lrm,2032,238.76
2024,p89,mid-case,lrm,2033,210.04
2024,p89,mid-case,lrm,2034,181.32
2024,p89,mid-case,lrm,2035,152.6
2024,p89,mid-case,lrm,2036,161.02
2024,p89,mid-case,lrm,2037,169.44
2024,p89,mid-case,lrm,2038,177.86
2024,p89,mid-case,lrm,2039,186.28
2024,p89,mid-case,lrm,2040,194.7
2024,p89,mid-case,lrm,2041,186.3
2024,p89,mid-case,lrm,2042,177.9
2024,p89,mid-case,lrm,2043,169.5
2024,p89,mid-case,lrm,2044,161.1
2024,p89,mid-case,lrm,2045,152.7
2024,p89,mid-case,lrm,2046,162.28
2024,p89,mid-case,lrm,2047,171.86
2024,p89,mid-case,lrm,2048,181.44
2024,p89,mid-case,lrm,2049,191.02
2024,p89,mid-case,lrm,2050,200.6
2024,p89,mid-case,lrm,2051,210.18
2024,p89,mid-case,lrm,2052,219.76
2024,p89,mid-case,lrm,2053,229.34
2024,p90,mid-case,lrm,2024,741.28
2024,p90,mid-case,lrm,2025,667.1
2024,p90,mid-case,lrm,2026,592.92
2024,p90,mid-case,lrm,2027,518.74
2024,p90,mid-case,lrm,2028,444.56
2024,p90,mid-case,lrm,2029,370.38
2024,p90,mid-case,lrm,2030,296.2
2024,p90,mid-case,lrm,2031,267.48
2024,p90,mid-case,lrm,2032,238.76
2024,p90,mid-case,lrm,2033,210.04
2024,p90,mid-case,lrm,2034,181.32
2024,p90,mid-case,lrm,2035,152.6
2024,p90,mid-case,lrm,2036,161.02
2024,p90,mid-case,lrm,2037,169.44
2024,p90,mid-case,lrm,2038,177.86
2024,p90,mid-case,lrm,2039,186.28
2024,p90,mid-case,lrm,2040,194.7
2024,p90,mid-case,lrm,2041,186.3
2024,p90,mid-case,lrm,2042,177.9
2024,p90,mid-case,lrm,2043,169.5
2024,p90,mid-case,lrm,2044,161.1
2024,p90,mid-case,lrm,2045,152.7
2024,p90,mid-case,lrm,2046,162.28
2024,p90,mid-case,lrm,2047,171.86
2024,p90,mid-case,lrm,2048,181.44
2024,p90,mid-case,lrm,2049,191.02
2024,p90,mid-case,lrm,2050,200.6
2024,p90,mid-case,lrm,2051,210.18
2024,p90,mid-case,lrm,2052,219.76
2024,p90,mid-case,lrm,2053,229.34
2024,p91,mid-case,lrm,2024,740.42
2024,p91,mid-case,lrm,2025,665.8
2024,p91,mid-case,lrm,2026,591.18
2024,p91,mid-case,lrm,2027,516.56
2024,p91,mid-case,lrm,2028,441.94
2024,p91,mid-case,lrm,2029,367.32
2024,p91,mid-case,lrm,2030,292.7
2024,p91,mid-case,lrm,2031,263.5
2024,p91,mid-case,lrm,2032,234.3
2024,p91,mid-case,lrm,2033,205.1
2024,p91,mid-case,lrm,2034,175.9
2024,p91,mid-case,lrm,2035,146.7
2024,p91,mid-case,lrm,2036,155.34
2024,p91,mid-case,lrm,2037,163.98
2024,p91,mid-case,lrm,2038,172.62
2024,p91,mid-case,lrm,2039,181.26
2024,p91,mid-case,lrm,2040,189.9
2024,p91,mid-case,lrm,2041,182.06
2024,p91,mid-case,lrm,2042,174.22
2024,p91,mid-case,lrm,2043,166.38
2024,p91,mid-case,lrm,2044,158.54
2024,p91,mid-case,lrm,2045,150.7
2024,p91,mid-case,lrm,2046,160.28
2024,p91,mid-case,lrm,2047,169.86
2024,p91,mid-case,lrm,2048,179.44
2024,p91,mid-case,lrm,2049,189.02
2024,p91,mid-case,lrm,2050,198.6
2024,p91,mid-case,lrm,2051,208.18
2024,p91,mid-case,lrm,2052,217.76
2024,p91,mid-case,lrm,2053,227.34
2024,p92,mid-case,lrm,2024,741.06
2024,p92,mid-case,lrm,2025,666.9
2024,p92,mid-case,lrm,2026,592.74
2024,p92,mid-case,lrm,2027,518.58
2024,p92,mid-case,lrm,2028,444.42
2024,p92,mid-case,lrm,2029,370.26
2024,p92,mid-case,lrm,2030,296.1
2024,p92,mid-case,lrm,2031,267.6
2024,p92,mid-case,lrm,2032,239.1
2024,p92,mid-case,lrm,2033,210.6
2024,p92,mid-case,lrm,2034,182.1
2024,p92,mid-case,lrm,2035,153.6
2024,p92,mid-case,lrm,2036,161.88
2024,p92,mid-case,lrm,2037,170.16
2024,p92,mid-case,lrm,2038,178.44
2024,p92,mid-case,lrm,2039,186.72
2024,p92,mid-case,lrm,2040,195
2024,p92,mid-case,lrm,2041,186.52
2024,p92,mid-case,lrm,2042,178.04
2024,p92,mid-case,lrm,2043,169.56
2024,p92,mid-case,lrm,2044,161.08
2024,p92,mid-case,lrm,2045,152.6
2024,p92,mid-case,lrm,2046,162.16
2024,p92,mid-case,lrm,2047,171.72
2024,p92,mid-case,lrm,2048,181.28
2024,p92,mid-case,lrm,2049,190.84
2024,p92,mid-case,lrm,2050,200.4
2024,p92,mid-case,lrm,2051,209.96
2024,p92,mid-case,lrm,2052,219.52
2024,p92,mid-case,lrm,2053,229.08
2024,p93,mid-case,lrm,2024,741.58
2024,p93,mid-case,lrm,2025,667
2024,p93,mid-case,lrm,2026,592.42
2024,p93,mid-case,lrm,2027,517.84
2024,p93,mid-case,lrm,2028,443.26
2024,p93,mid-case,lrm,2029,368.68
2024,p93,mid-case,lrm,2030,294.1
2024,p93,mid-case,lrm,2031,265.98
2024,p93,mid-case,lrm,2032,237.86
2024,p93,mid-case,lrm,2033,209.74
2024,p93,mid-case,lrm,2034,181.62
2024,p93,mid-case,lrm,2035,153.5
2024,p93,mid-case,lrm,2036,161.4
2024,p93,mid-case,lrm,2037,169.3
2024,p93,mid-case,lrm,2038,177.2
2024,p93,mid-case,lrm,2039,185.1
2024,p93,mid-case,lrm,2040,193
2024,p93,mid-case,lrm,2041,184.62
2024,p93,mid-case,lrm,2042,176.24
2024,p93,mid-case,lrm,2043,167.86
2024,p93,mid-case,lrm,2044,159.48
2024,p93,mid-case,lrm,2045,151.1
2024,p93,mid-case,lrm,2046,160.44
2024,p93,mid-case,lrm,2047,169.78
2024,p93,mid-case,lrm,2048,179.12
2024,p93,mid-case,lrm,2049,188.46
2024,p93,mid-case,lrm,2050,197.8
2024,p93,mid-case,lrm,2051,207.14
2024,p93,mid-case,lrm,2052,216.48
2024,p93,mid-case,lrm,2053,225.82
2024,p94,mid-case,lrm,2024,741.3
2024,p94,mid-case,lrm,2025,667.1
2024,p94,mid-case,lrm,2026,592.9
2024,p94,mid-case,lrm,2027,518.7
2024,p94,mid-case,lrm,2028,444.5
2024,p94,mid-case,lrm,2029,370.3
2024,p94,mid-case,lrm,2030,296.1
2024,p94,mid-case,lrm,2031,267.26
2024,p94,mid-case,lrm,2032,238.42
2024,p94,mid-case,lrm,2033,209.58
2024,p94,mid-case,lrm,2034,180.74
2024,p94,mid-case,lrm,2035,151.9
2024,p94,mid-case,lrm,2036,160.22
2024,p94,mid-case,lrm,2037,168.54
2024,p94,mid-case,lrm,2038,176.86
2024,p94,mid-case,lrm,2039,185.18
2024,p94,mid-case,lrm,2040,193.5
2024,p94,mid-case,lrm,2041,185.28
2024,p94,mid-case,lrm,2042,177.06
2024,p94,mid-case,lrm,2043,168.84
2024,p94,mid-case,lrm,2044,160.62
2024,p94,mid-case,lrm,2045,152.4
2024,p94,mid-case,lrm,2046,161.94
2024,p94,mid-case,lrm,2047,171.48
2024,p94,mid-case,lrm,2048,181.02
2024,p94,mid-case,lrm,2049,190.56
2024,p94,mid-case,lrm,2050,200.1
2024,p94,mid-case,lrm,2051,209.64
2024,p94,mid-case,lrm,2052,219.18
2024,p94,mid-case,lrm,2053,228.72
2024,p95,mid-case,lrm,2024,740.98
2024,p95,mid-case,lrm,2025,666.6
2024,p95,mid-case,lrm,2026,592.22
2024,p95,mid-case,lrm,2027,517.84
2024,p95,mid-case,lrm,2028,443.46
2024,p95,mid-case,lrm,2029,369.08
2024,p95,mid-case,lrm,2030,294.7
2024,p95,mid-case,lrm,2031,266.1
2024,p95,mid-case,lrm,2032,237.5
2024,p95,mid-case,lrm,2033,208.9
2024,p95,mid-case,lrm,2034,180.3
2024,p95,mid-case,lrm,2035,151.7
2024,p95,mid-case,lrm,2036,159.68
2024,p95,mid-case,lrm,2037,167.66
2024,p95,mid-case,lrm,2038,175.64
2024,p95,mid-case,lrm,2039,183.62
2024,p95,mid-case,lrm,2040,191.6
2024,p95,mid-case,lrm,2041,183.54
2024,p95,mid-case,lrm,2042,175.48
2024,p95,mid-case,lrm,2043,167.42
2024,p95,mid-case,lrm,2044,159.36
2024,p95,mid-case,lrm,2045,151.3
2024,p95,mid-case,lrm,2046,160.7
2024,p95,mid-case,lrm,2047,170.1
2024,p95,mid-case,lrm,2048,179.5
2024,p95,mid-case,lrm,2049,188.9
2024,p95,mid-case,lrm,2050,198.3
2024,p95,mid-case,lrm,2051,207.7
2024,p95,mid-case,lrm,2052,217.1
2024,p95,mid-case,lrm,2053,226.5
2024,p96,mid-case,lrm,2024,740.98
2024,p96,mid-case,lrm,2025,666.6
2024,p96,mid-case,lrm,2026,592.22
2024,p96,mid-case,lrm,2027,517.84
2024,p96,mid-case,lrm,2028,443.46
2024,p96,mid-case,lrm,2029,369.08
2024,p96,mid-case,lrm,2030,294.7
2024,p96,mid-case,lrm,2031,266.1
2024,p96,mid-case,lrm,2032,237.5
2024,p96,mid-case,lrm,2033,208.9
2024,p96,mid-case,lrm,2034,180.3
2024,p96,mid-case,lrm,2035,151.7
2024,p96,mid-case,lrm,2036,159.68
2024,p96,mid-case,lrm,2037,167.66
2024,p96,mid-case,lrm,2038,175.64
2024,p96,mid-case,lrm,2039,183.62
2024,p96,mid-case,lrm,2040,191.6
2024,p96,mid-case,lrm,2041,183.54
2024,p96,mid-case,lrm,2042,175.48
2024,p96,mid-case,lrm,2043,167.42
2024,p96,mid-case,lrm,2044,159.36
2024,p96,mid-case,lrm,2045,151.3
2024,p96,mid-case,lrm,2046,160.7
2024,p96,mid-case,lrm,2047,170.1
2024,p96,mid-case,lrm,2048,179.5
2024,p96,mid-case,lrm,2049,188.9
2024,p96,mid-case,lrm,2050,198.3
2024,p96,mid-case,lrm,2051,207.7
2024,p96,mid-case,lrm,2052,217.1
2024,p96,mid-case,lrm,2053,226.5
2024,p97,mid-case,lrm,2024,740.58
2024,p97,mid-case,lrm,2025,665.4
2024,p97,mid-case,lrm,2026,590.22
2024,p97,mid-case,lrm,2027,515.04
2024,p97,mid-case,lrm,2028,439.86
2024,p97,mid-case,lrm,2029,364.68
2024,p97,mid-case,lrm,2030,289.5
2024,p97,mid-case,lrm,2031,258.12
2024,p97,mid-case,lrm,2032,226.74
2024,p97,mid-case,lrm,2033,195.36
2024,p97,mid-case,lrm,2034,163.98
2024,p97,mid-case,lrm,2035,132.6
2024,p97,mid-case,lrm,2036,140.66
2024,p97,mid-case,lrm,2037,148.72
2024,p97,mid-case,lrm,2038,156.78
2024,p97,mid-case,lrm,2039,164.84
2024,p97,mid-case,lrm,2040,172.9
2024,p97,mid-case,lrm,2041,165.1
2024,p97,mid-case,lrm,2042,157.3
2024,p97,mid-case,lrm,2043,149.5
2024,p97,mid-case,lrm,2044,141.7
2024,p97,mid-case,lrm,2045,133.9
2024,p97,mid-case,lrm,2046,129.92
2024,p97,mid-case,lrm,2047,125.94
2024,p97,mid-case,lrm,2048,121.96
2024,p97,mid-case,lrm,2049,117.98
2024,p97,mid-case,lrm,2050,114
2024,p97,mid-case,lrm,2051,110.02
2024,p97,mid-case,lrm,2052,106.04
2024,p97,mid-case,lrm,2053,102.06
2024,p98,mid-case,lrm,2024,740.58
2024,p98,mid-case,lrm,2025,665.4
2024,p98,mid-case,lrm,2026,590.22
2024,p98,mid-case,lrm,2027,515.04
2024,p98,mid-case,lrm,2028,439.86
2024,p98,mid-case,lrm,2029,364.68
2024,p98,mid-case,lrm,2030,289.5
2024,p98,mid-case,lrm,2031,258.12
2024,p98,mid-case,lrm,2032,226.74
2024,p98,mid-case,lrm,2033,195.36
2024,p98,mid-case,lrm,2034,163.98
2024,p98,mid-case,lrm,2035,132.6
2024,p98,mid-case,lrm,2036,140.66
2024,p98,mid-case,lrm,2037,148.72
2024,p98,mid-case,lrm,2038,156.78
2024,p98,mid-case,lrm,2039,164.84
2024,p98,mid-case,lrm,2040,172.9
2024,p98,mid-case,lrm,2041,165.1
2024,p98,mid-case,lrm,2042,157.3
2024,p98,mid-case,lrm,2043,149.5
2024,p98,mid-case,lrm,2044,141.7
2024,p98,mid-case,lrm,2045,133.9
2024,p98,mid-case,lrm,2046,129.92
2024,p98,mid-case,lrm,2047,125.94
2024,p98,mid-case,lrm,2048,121.96
2024,p98,mid-case,lrm,2049,117.98
2024,p98,mid-case,lrm,2050,114
2024,p98,mid-case,lrm,2051,110.02
2024,p98,mid-case,lrm,2052,106.04
2024,p98,mid-case,lrm,2053,102.06
2024,p99,mid-case,lrm,2024,556.12
2024,p99,mid-case,lrm,2025,508.9
2024,p99,mid-case,lrm,2026,461.68
2024,p99,mid-case,lrm,2027,414.46
2024,p99,mid-case,lrm,2028,367.24
2024,p99,mid-case,lrm,2029,320.02
2024,p99,mid-case,lrm,2030,272.8
2024,p99,mid-case,lrm,2031,258.92
2024,p99,mid-case,lrm,2032,245.04
2024,p99,mid-case,lrm,2033,231.16
2024,p99,mid-case,lrm,2034,217.28
2024,p99,mid-case,lrm,2035,203.4
2024,p99,mid-case,lrm,2036,201.82
2024,p99,mid-case,lrm,2037,200.24
2024,p99,mid-case,lrm,2038,198.66
2024,p99,mid-case,lrm,2039,197.08
2024,p99,mid-case,lrm,2040,195.5
2024,p99,mid-case,lrm,2041,181.82
2024,p99,mid-case,lrm,2042,168.14
2024,p99,mid-case,lrm,2043,154.46
2024,p99,mid-case,lrm,2044,140.78
2024,p99,mid-case,lrm,2045,127.1
2024,p99,mid-case,lrm,2046,120.9
2024,p99,mid-case,lrm,2047,114.7
2024,p99,mid-case,lrm,2048,108.5
2024,p99,mid-case,lrm,2049,102.3
2024,p99,mid-case,lrm,2050,96.1
2024,p99,mid-case,lrm,2051,89.9
2024,p99,mid-case,lrm,2052,83.7
2024,p99,mid-case,lrm,2053,77.5
2024,p100,mid-case,lrm,2024,556.12
2024,p100,mid-case,lrm,2025,508.9
2024,p100,mid-case,lrm,2026,461.68
2024,p100,mid-case,lrm,2027,414.46
2024,p100,mid-case,lrm,2028,367.24
2024,p100,mid-case,lrm,2029,320.02
2024,p100,mid-case,lrm,2030,272.8
2024,p100,mid-case,lrm,2031,258.92
2024,p100,mid-case,lrm,2032,245.04
2024,p100,mid-case,lrm,2033,231.16
2024,p100,mid-case,lrm,2034,217.28
2024,p100,mid-case,lrm,2035,203.4
2024,p100,mid-case,lrm,2036,201.82
2024,p100,mid-case,lrm,2037,200.24
2024,p100,mid-case,lrm,2038,198.66
2024,p100,mid-case,lrm,2039,197.08
2024,p100,mid-case,lrm,2040,195.5
2024,p100,mid-case,lrm,2041,181.82
2024,p100,mid-case,lrm,2042,168.14
2024,p100,mid-case,lrm,2043,154.46
2024,p100,mid-case,lrm,2044,140.78
2024,p100,mid-case,lrm,2045,127.1
2024,p100,mid-case,lrm,2046,120.9
2024,p100,mid-case,lrm,2047,114.7
2024,p100,mid-case,lrm,2048,108.5
2024,p100,mid-case,lrm,2049,102.3
2024,p100,mid-case,lrm,2050,96.1
2024,p100,mid-case,lrm,2051,89.9
2024,p100,mid-case,lrm,2052,83.7
2024,p100,mid-case,lrm,2053,77.5
2024,p101,mid-case,lrm,2024,533.5
2024,p101,mid-case,lrm,2025,500.4
2024,p101,mid-case,lrm,2026,467.3
2024,p101,mid-case,lrm,2027,434.2
2024,p101,mid-case,lrm,2028,401.1
2024,p101,mid-case,lrm,2029,368
2024,p101,mid-case,lrm,2030,334.9
2024,p101,mid-case,lrm,2031,328.7
2024,p101,mid-case,lrm,2032,322.5
2024,p101,mid-case,lrm,2033,316.3
2024,p101,mid-case,lrm,2034,310.1
2024,p101,mid-case,lrm,2035,303.9
2024,p101,mid-case,lrm,2036,299.82
2024,p101,mid-case,lrm,2037,295.74
2024,p101,mid-case,lrm,2038,291.66
2024,p101,mid-case,lrm,2039,287.58
2024,p101,mid-case,lrm,2040,283.5
2024,p101,mid-case,lrm,2041,265.5
2024,p101,mid-case,lrm,2042,247.5
2024,p101,mid-case,lrm,2043,229.5
2024,p101,mid-case,lrm,2044,211.5
2024,p101,mid-case,lrm,2045,193.5
2024,p101,mid-case,lrm,2046,217.82
2024,p101,mid-case,lrm,2047,242.14
2024,p101,mid-case,lrm,2048,266.46
2024,p101,mid-case,lrm,2049,290.78
2024,p101,mid-case,lrm,2050,315.1
2024,p101,mid-case,lrm,2051,339.42
2024,p101,mid-case,lrm,2052,363.74
2024,p101,mid-case,lrm,2053,388.06
2024,p102,mid-case,lrm,2024,533.5
2024,p102,mid-case,lrm,2025,500.4
2024,p102,mid-case,lrm,2026,467.3
2024,p102,mid-case,lrm,2027,434.2
2024,p102,mid-case,lrm,2028,401.1
2024,p102,mid-case,lrm,2029,368
2024,p102,mid-case,lrm,2030,334.9
2024,p102,mid-case,lrm,2031,328.7
2024,p102,mid-case,lrm,2032,322.5
2024,p102,mid-case,lrm,2033,316.3
2024,p102,mid-case,lrm,2034,310.1
2024,p102,mid-case,lrm,2035,303.9
2024,p102,mid-case,lrm,2036,299.82
2024,p102,mid-case,lrm,2037,295.74
2024,p102,mid-case,lrm,2038,291.66
2024,p102,mid-case,lrm,2039,287.58
2024,p102,mid-case,lrm,2040,283.5
2024,p102,mid-case,lrm,2041,265.5
2024,p102,mid-case,lrm,2042,247.5
2024,p102,mid-case,lrm,2043,229.5
2024,p102,mid-case,lrm,2044,211.5
2024,p102,mid-case,lrm,2045,193.5
2024,p102,mid-case,lrm,2046,217.82
2024,p102,mid-case,lrm,2047,242.14
2024,p102,mid-case,lrm,2048,266.46
2024,p102,mid-case,lrm,2049,290.78
2024,p102,mid-case,lrm,2050,315.1
2024,p102,mid-case,lrm,2051,339.42
2024,p102,mid-case,lrm,2052,363.74
2024,p102,mid-case,lrm,2053,388.06
2024,p103,mid-case,lrm,2024,872.5
2024,p103,mid-case,lrm,2025,754.2
2024,p103,mid-case,lrm,2026,635.9
2024,p103,mid-case,lrm,2027,517.6
2024,p103,mid-case,lrm,2028,399.3
2024,p103,mid-case,lrm,2029,281
2024,p103,mid-case,lrm,2030,162.7
2024,p103,mid-case,lrm,2031,166.4
2024,p103,mid-case,lrm,2032,170.1
2024,p103,mid-case,lrm,2033,173.8
2024,p103,mid-case,lrm,2034,177.5
2024,p103,mid-case,lrm,2035,181.2
2024,p103,mid-case,lrm,2036,187.62
2024,p103,mid-case,lrm,2037,194.04
2024,p103,mid-case,lrm,2038,200.46
2024,p103,mid-case,lrm,2039,206.88
2024,p103,mid-case,lrm,2040,213.3
2024,p103,mid-case,lrm,2041,194.84
2024,p103,mid-case,lrm,2042,176.38
2024,p103,mid-case,lrm,2043,157.92
2024,p103,mid-case,lrm,2044,139.46
2024,p103,mid-case,lrm,2045,121
2024,p103,mid-case,lrm,2046,132.76
2024,p103,mid-case,lrm,2047,144.52
2024,p103,mid-case,lrm,2048,156.28
2024,p103,mid-case,lrm,2049,168.04
2024,p103,mid-case,lrm,2050,179.8
2024,p103,mid-case,lrm,2051,191.56
2024,p103,mid-case,lrm,2052,203.32
2024,p103,mid-case,lrm,2053,215.08
2024,p104,mid-case,lrm,2024,700.58
2024,p104,mid-case,lrm,2025,601.5
2024,p104,mid-case,lrm,2026,502.42
2024,p104,mid-case,lrm,2027,403.34
2024,p104,mid-case,lrm,2028,304.26
2024,p104,mid-case,lrm,2029,205.18
2024,p104,mid-case,lrm,2030,106.1
2024,p104,mid-case,lrm,2031,113
2024,p104,mid-case,lrm,2032,119.9
2024,p104,mid-case,lrm,2033,126.8
2024,p104,mid-case,lrm,2034,133.7
2024,p104,mid-case,lrm,2035,140.6
2024,p104,mid-case,lrm,2036,147.16
2024,p104,mid-case,lrm,2037,153.72
2024,p104,mid-case,lrm,2038,160.28
2024,p104,mid-case,lrm,2039,166.84
2024,p104,mid-case,lrm,2040,173.4
2024,p104,mid-case,lrm,2041,154.46
2024,p104,mid-case,lrm,2042,135.52
2024,p104,mid-case,lrm,2043,116.58
2024,p104,mid-case,lrm,2044,97.64
2024,p104,mid-case,lrm,2045,78.7
2024,p104,mid-case,lrm,2046,84.78
2024,p104,mid-case,lrm,2047,90.86
2024,p104,mid-case,lrm,2048,96.94
2024,p104,mid-case,lrm,2049,103.02
2024,p104,mid-case,lrm,2050,109.1
2024,p104,mid-case,lrm,2051,115.18
2024,p104,mid-case,lrm,2052,121.26
2024,p104,mid-case,lrm,2053,127.34
2024,p105,mid-case,lrm,2024,879.4
2024,p105,mid-case,lrm,2025,760.3
2024,p105,mid-case,lrm,2026,641.2
2024,p105,mid-case,lrm,2027,522.1
2024,p105,mid-case,lrm,2028,403
2024,p105,mid-case,lrm,2029,283.9
2024,p105,mid-case,lrm,2030,164.8
2024,p105,mid-case,lrm,2031,168.8
2024,p105,mid-case,lrm,2032,172.8
2024,p105,mid-case,lrm,2033,176.8
2024,p105,mid-case,lrm,2034,180.8
2024,p105,mid-case,lrm,2035,184.8
2024,p105,mid-case,lrm,2036,191.06
2024,p105,mid-case,lrm,2037,197.32
2024,p105,mid-case,lrm,2038,203.58
2024,p105,mid-case,lrm,2039,209.84
2024,p105,mid-case,lrm,2040,216.1
2024,p105,mid-case,lrm,2041,197.64
2024,p105,mid-case,lrm,2042,179.18
2024,p105,mid-case,lrm,2043,160.72
2024,p105,mid-case,lrm,2044,142.26
2024,p105,mid-case,lrm,2045,123.8
2024,p105,mid-case,lrm,2046,136.36
2024,p105,mid-case,lrm,2047,148.92
2024,p105,mid-case,lrm,2048,161.48
2024,p105,mid-case,lrm,2049,174.04
2024,p105,mid-case,lrm,2050,186.6
2024,p105,mid-case,lrm,2051,199.16
2024,p105,mid-case,lrm,2052,211.72
2024,p105,mid-case,lrm,2053,224.28
2024,p106,mid-case,lrm,2024,879.4
2024,p106,mid-case,lrm,2025,760.3
2024,p106,mid-case,lrm,2026,641.2
