Release Year,Technobasin,Case,rate,Year,kg CO2 eq / MJ
2024,Permian,REF,avg,2028,0.061394216766634
2024,Piceance,REF,avg,2028,0.0622808738775203
2024,San Juan,REF,avg,2028,0.0683995520741571
2024,South Oklahoma,REF,avg,2028,0.0621574190915091
2024,Strawn,REF,avg,2028,0.0626954521096671
2024,US,REF,avg,2028,0.0599244269908549
2024,Uinta,REF,avg,2028,0.0623916607472746
2024,Anadarko,LRC,avg,2029,0.0641877326700701
2024,Appalachian,LRC,avg,2029,0.0573607759112268
2024,Arkla,LRC,avg,2029,0.0578404837326038
2024,Arkoma,LRC,avg,2029,0.065650588683945
2024,East Texas,LRC,avg,2029,0.0625152416881133
2024,Fort Worth,LRC,avg,2029,0.0630320173786894
2024,Green River,LRC,avg,2029,0.0591952172421501
2024,Gulf,LRC,avg,2029,0.0611710693893001
2024,Permian,LRC,avg,2029,0.0613978781079794
2024,Piceance,LRC,avg,2029,0.0622808738775203
2024,San Juan,LRC,avg,2029,0.0683912488343366
2024,South Oklahoma,LRC,avg,2029,0.0621574190915091
2024,Strawn,LRC,avg,2029,0.0626954521096671
2024,US,LRC,avg,2029,0.0599037304345215
2024,Uinta,LRC,avg,2029,0.0623881436583659
2024,Anadarko,REF,avg,2029,0.0641829335088431
2024,Appalachian,REF,avg,2029,0.0573607759112268
2024,Arkla,REF,avg,2029,0.0578401730794307
2024,Arkoma,REF,avg,2029,0.0656497682528137
2024,East Texas,REF,avg,2029,0.0625158230565352
2024,Fort Worth,REF,avg,2029,0.0630320173786894
2024,Green River,REF,avg,2029,0.0591948252066765
2024,Gulf,REF,avg,2029,0.0611712928527136
2024,Permian,REF,avg,2029,0.0613978781079794
2024,Piceance,REF,avg,2029,0.0622808738775203
2024,San Juan,REF,avg,2029,0.0683924350114538
2024,South Oklahoma,REF,avg,2029,0.0621574190915091
2024,Strawn,REF,avg,2029,0.0626954521096671
2024,US,REF,avg,2029,0.0599019386245685
2024,Uinta,REF,avg,2029,0.0623899022028202
2024,Anadarko,LRC,avg,2030,0.0641412138550656
2024,Appalachian,LRC,avg,2030,0.0573607759112268
2024,Arkla,LRC,avg,2030,0.0578297812129097
2024,Arkoma,LRC,avg,2030,0.0656251553188739
2024,East Texas,LRC,avg,2030,0.0625151727825764
2024,Fort Worth,LRC,avg,2030,0.0630320173786894
2024,Green River,LRC,avg,2030,0.0591950865636589
2024,Gulf,LRC,avg,2030,0.0611722368150855
2024,Permian,LRC,avg,2030,0.0614000941830042
2024,Piceance,LRC,avg,2030,0.0622808738775203
2024,San Juan,LRC,avg,2030,0.0683876903029849
2024,South Oklahoma,LRC,avg,2030,0.0621574190915091
2024,Strawn,LRC,avg,2030,0.0626954521096671
2024,US,LRC,avg,2030,0.0598883731142549
2024,Uinta,LRC,avg,2030,0.0623899022028202
2024,Anadarko,REF,avg,2030,0.0641829335088431
2024,Appalachian,REF,avg,2030,0.0573607759112268
2024,Arkla,REF,avg,2030,0.0578401730794307
2024,Arkoma,REF,avg,2030,0.0656497682528137
2024,East Texas,REF,avg,2030,0.0625158230565352
2024,Fort Worth,REF,avg,2030,0.0630320173786894
2024,Green River,REF,avg,2030,0.0591948252066765
2024,Gulf,REF,avg,2030,0.0611712928527136
2024,Permian,REF,avg,2030,0.0613978781079794
2024,Piceance,REF,avg,2030,0.0622808738775203
2024,San Juan,REF,avg,2030,0.0683924350114538
2024,South Oklahoma,REF,avg,2030,0.0621574190915091
2024,Strawn,REF,avg,2030,0.0626954521096671
2024,US,REF,avg,2030,0.0599019386245685
2024,Uinta,REF,avg,2030,0.0623899022028202
2024,Anadarko,LRC,avg,2031,0.0640928552841411
2024,Appalachian,LRC,avg,2031,0.0573607759112268
2024,Arkla,LRC,avg,2031,0.0578168011221851
2024,Arkoma,LRC,avg,2031,0.0655923380736208
2024,East Texas,LRC,avg,2031,0.0625126673578377
2024,Fort Worth,LRC,avg,2031,0.0630320173786894
2024,Green River,LRC,avg,2031,0.059195870634606
2024,Gulf,LRC,avg,2031,0.0611733138194757
2024,Permian,LRC,avg,2031,0.0614027920134692
2024,Piceance,LRC,avg,2031,0.0622808738775203
2024,San Juan,LRC,avg,2031,0.0683805732402817
2024,South Oklahoma,LRC,avg,2031,0.0621574190915091
2024,Strawn,LRC,avg,2031,0.0626954521096671
2024,US,LRC,avg,2031,0.0598726537181589
2024,Uinta,LRC,avg,2031,0.0623863851139115
2024,Anadarko,REF,avg,2031,0.0640687574560233
2024,Appalachian,REF,avg,2031,0.0573607759112268
2024,Arkla,REF,avg,2031,0.0578128539284088
2024,Arkoma,REF,avg,2031,0.0655833133311762
2024,East Texas,REF,avg,2031,0.0625159994827022
2024,Fort Worth,REF,avg,2031,0.0630320173786894
2024,Green River,REF,avg,2031,0.0591952172421501
2024,Gulf,REF,avg,2031,0.0611740020644736
2024,Permian,REF,avg,2031,0.0614035628221735
2024,Piceance,REF,avg,2031,0.0622808738775203
2024,San Juan,REF,avg,2031,0.0683829455945161
2024,South Oklahoma,REF,avg,2031,0.0621574190915091
2024,Strawn,REF,avg,2031,0.0626954521096671
2024,US,REF,avg,2031,0.0598648820680275
2024,Uinta,REF,avg,2031,0.0623899022028202
2024,Anadarko,LRC,avg,2032,0.0641234777990659
2024,Appalachian,LRC,avg,2032,0.0573607759112268
2024,Arkla,LRC,avg,2032,0.0578061253186138
2024,Arkoma,LRC,avg,2032,0.0655636229840243
2024,East Texas,LRC,avg,2032,0.0625064234374685
2024,Fort Worth,LRC,avg,2032,0.0630320173786894
2024,Green River,LRC,avg,2032,0.0592016204882184
2024,Gulf,LRC,avg,2032,0.0611707908296163
2024,Permian,LRC,avg,2032,0.0614052971417581
2024,Piceance,LRC,avg,2032,0.0622808738775203
2024,San Juan,LRC,avg,2032,0.0683876903029849
2024,South Oklahoma,LRC,avg,2032,0.0621574190915091
2024,Strawn,LRC,avg,2032,0.0626954521096671
2024,US,LRC,avg,2032,0.059866754443297
2024,Uinta,LRC,avg,2032,0.0623687996693681
2024,Anadarko,REF,avg,2032,0.0640935052659373
2024,Appalachian,REF,avg,2032,0.0573607759112268
2024,Arkla,REF,avg,2032,0.0578008581249713
2024,Arkoma,REF,avg,2032,0.0655521369481857
2024,East Texas,REF,avg,2032,0.0625054614556584
2024,Fort Worth,REF,avg,2032,0.0630320173786894
2024,Green River,REF,avg,2032,0.0592012284527448
2024,Gulf,REF,avg,2032,0.0611726561038436
2024,Permian,REF,avg,2032,0.0614062606526385
2024,Piceance,REF,avg,2032,0.0622808738775203
2024,San Juan,REF,avg,2032,0.0683805732402817
2024,South Oklahoma,REF,avg,2032,0.0621574190915091
2024,Strawn,REF,avg,2032,0.0626954521096671
2024,US,REF,avg,2032,0.0598606239703601
2024,Uinta,REF,avg,2032,0.0623705582138224
2024,Anadarko,LRC,avg,2033,0.0641319924388313
2024,Appalachian,LRC,avg,2033,0.0573607759112268
2024,Arkla,LRC,avg,2033,0.0577951516676919
2024,Arkoma,LRC,avg,2033,0.0655357283255592
2024,East Texas,LRC,avg,2033,0.0625006794257335
2024,Fort Worth,LRC,avg,2033,0.0630320173786894
2024,Green River,LRC,avg,2033,0.0592058021999365
2024,Gulf,LRC,avg,2033,0.0611711068361387
2024,Permian,LRC,avg,2033,0.061407609567871
2024,Piceance,LRC,avg,2033,0.0622808738775203
2024,San Juan,LRC,avg,2033,0.0683805732402817
2024,South Oklahoma,LRC,avg,2033,0.0621574190915091
2024,Strawn,LRC,avg,2033,0.0626954521096671
2024,US,LRC,avg,2033,0.0598623450301358
2024,Uinta,LRC,avg,2033,0.0623564898581877
2024,Anadarko,REF,avg,2033,0.0641042539387779
2024,Appalachian,REF,avg,2033,0.0573607759112268
2024,Arkla,REF,avg,2033,0.0577910491473291
2024,Arkoma,REF,avg,2033,0.065525062720852
2024,East Texas,REF,avg,2033,0.0625012510600712
2024,Fort Worth,REF,avg,2033,0.0630320173786894
2024,Green River,REF,avg,2033,0.0592052794859717
2024,Gulf,REF,avg,2033,0.0611707649161421
2024,Permian,REF,avg,2033,0.0614084767276633
2024,Piceance,REF,avg,2033,0.0622808738775203
2024,San Juan,REF,avg,2033,0.0683805732402817
2024,South Oklahoma,REF,avg,2033,0.0621574190915091
2024,Strawn,REF,avg,2033,0.0626954521096671
2024,US,REF,avg,2033,0.0598546046571755
2024,Uinta,REF,avg,2033,0.062358248402642
2024,Anadarko,LRC,avg,2034,0.0641159865616969
2024,Appalachian,LRC,avg,2034,0.0573607759112268
2024,Arkla,LRC,avg,2034,0.057784734189526
2024,Arkoma,LRC,avg,2034,0.0655094745293567
2024,East Texas,LRC,avg,2034,0.0624975676294551
2024,Fort Worth,LRC,avg,2034,0.0630320173786894
2024,Green River,LRC,avg,2034,0.0592080237342867
2024,Gulf,LRC,avg,2034,0.0611711989884932
2024,Permian,LRC,avg,2034,0.0614098256428958
2024,Piceance,LRC,avg,2034,0.0622808738775203
2024,San Juan,LRC,avg,2034,0.0683782008860472
2024,South Oklahoma,LRC,avg,2034,0.0621574190915091
2024,Strawn,LRC,avg,2034,0.0626954521096671
2024,US,LRC,avg,2034,0.0598526053570536
2024,Uinta,LRC,avg,2034,0.0623494556803703
2024,Anadarko,REF,avg,2034,0.0640808490018128
2024,Appalachian,REF,avg,2034,0.0573607759112268
2024,Arkla,REF,avg,2034,0.0577803727915189
2024,Arkoma,REF,avg,2034,0.0654988089246495
2024,East Texas,REF,avg,2034,0.0624986019058357
2024,Fort Worth,REF,avg,2034,0.0630320173786894
2024,Green River,REF,avg,2034,0.0592071089848484
2024,Gulf,REF,avg,2034,0.061172215517503
2024,Permian,REF,avg,2034,0.0614107891537761
2024,Piceance,REF,avg,2034,0.0622808738775203
2024,San Juan,REF,avg,2034,0.0683746423546956
2024,South Oklahoma,REF,avg,2034,0.0621574190915091
2024,Strawn,REF,avg,2034,0.0626954521096671
2024,US,REF,avg,2034,0.0598443599395846
2024,Uinta,REF,avg,2034,0.0623512142248246
2024,Anadarko,LRC,avg,2035,0.0641280850501445
2024,Appalachian,LRC,avg,2035,0.0573607759112268
2024,Arkla,LRC,avg,2035,0.057777836895083
2024,Arkoma,LRC,avg,2035,0.0654906046133362
2024,East Texas,LRC,avg,2035,0.0624932707153013
2024,Fort Worth,LRC,avg,2035,0.0630320173786894
2024,Green River,LRC,avg,2035,0.0592111600180753
2024,Gulf,LRC,avg,2035,0.0611705401188882
2024,Permian,LRC,avg,2035,0.0614114636113924
2024,Piceance,LRC,avg,2035,0.0622808738775203
2024,San Juan,LRC,avg,2035,0.06837701470893
2024,South Oklahoma,LRC,avg,2035,0.0621574190915091
2024,Strawn,LRC,avg,2035,0.0626954521096671
2024,US,LRC,avg,2035,0.0598496102613297
2024,Uinta,LRC,avg,2035,0.0623389044136442
2024,Anadarko,REF,avg,2035,0.0641410150022591
2024,Appalachian,REF,avg,2035,0.0573607759112268
2024,Arkla,REF,avg,2035,0.0577769852259039
2024,Arkoma,REF,avg,2035,0.0654856820265483
2024,East Texas,REF,avg,2035,0.0624925853206667
2024,Fort Worth,REF,avg,2035,0.0630320173786894
2024,Green River,REF,avg,2035,0.0592125974814783
2024,Gulf,REF,avg,2035,0.0611699503603668
2024,Permian,REF,avg,2035,0.0614118490157445
2024,Piceance,REF,avg,2035,0.0622808738775203
2024,San Juan,REF,avg,2035,0.0683675252919923
2024,South Oklahoma,REF,avg,2035,0.0621574190915091
2024,Strawn,REF,avg,2035,0.0626954521096671
2024,US,REF,avg,2035,0.0598541105946015
2024,Uinta,REF,avg,2035,0.0623336287802812
2024,Anadarko,LRC,avg,2036,0.0641718329129518
2024,Appalachian,LRC,avg,2036,0.0573607759112268
2024,Arkla,LRC,avg,2036,0.0577729716520878
2024,Arkoma,LRC,avg,2036,0.0654766572841037
2024,East Texas,LRC,avg,2036,0.0624872939261132
2024,Fort Worth,LRC,avg,2036,0.0630320173786894
2024,Green River,LRC,avg,2036,0.0592154724082845
2024,Gulf,LRC,avg,2036,0.0611688336202857
2024,Permian,LRC,avg,2036,0.0614126198244488
2024,Piceance,LRC,avg,2036,0.0622808738775203
2024,San Juan,LRC,avg,2036,0.0683758285318128
2024,South Oklahoma,LRC,avg,2036,0.0621574190915091
2024,Strawn,LRC,avg,2036,0.0626954521096671
2024,US,LRC,avg,2036,0.0598536391407297
2024,Uinta,LRC,avg,2036,0.0623248360580094
2024,Anadarko,REF,avg,2036,0.0641644906763746
2024,Appalachian,REF,avg,2036,0.0573607759112268
2024,Arkla,REF,avg,2036,0.0577703316523553
2024,Arkoma,REF,avg,2036,0.0654692734039217
2024,East Texas,REF,avg,2036,0.0624854387753334
2024,Fort Worth,REF,avg,2036,0.0630320173786894
2024,Green River,REF,avg,2036,0.0592158644437581
2024,Gulf,REF,avg,2036,0.061168966662304
2024,Permian,REF,avg,2036,0.061413197930977
2024,Piceance,REF,avg,2036,0.0622808738775203
2024,San Juan,REF,avg,2036,0.0683639667606406
2024,South Oklahoma,REF,avg,2036,0.0621574190915091
2024,Strawn,REF,avg,2036,0.0626954521096671
2024,US,REF,avg,2036,0.0598545444629559
2024,Uinta,REF,avg,2036,0.0623248360580094
2024,Anadarko,LRC,avg,2037,0.0642141457252719
2024,Appalachian,LRC,avg,2037,0.0573607759112268
2024,Arkla,LRC,avg,2037,0.0577708627657052
2024,Arkoma,LRC,avg,2037,0.0654684529727904
2024,East Texas,LRC,avg,2037,0.0624826974748852
2024,Fort Worth,LRC,avg,2037,0.0630320173786894
2024,Green River,LRC,avg,2037,0.0592187393705643
2024,Gulf,LRC,avg,2037,0.0611661349677849
2024,Permian,LRC,avg,2037,0.0614132942820651
2024,Piceance,LRC,avg,2037,0.0622808738775203
2024,San Juan,LRC,avg,2037,0.0683924350114538
2024,South Oklahoma,LRC,avg,2037,0.0621574190915091
2024,Strawn,LRC,avg,2037,0.0626954521096671
2024,US,LRC,avg,2037,0.0598539084863841
2024,Uinta,LRC,avg,2037,0.0623160433357377
2024,Anadarko,REF,avg,2037,0.0641644906763746
2024,Appalachian,REF,avg,2037,0.0573607759112268
2024,Arkla,REF,avg,2037,0.0577703316523553
2024,Arkoma,REF,avg,2037,0.0654692734039217
2024,East Texas,REF,avg,2037,0.0624854387753334
2024,Fort Worth,REF,avg,2037,0.0630320173786894
2024,Green River,REF,avg,2037,0.0592158644437581
2024,Gulf,REF,avg,2037,0.061168966662304
2024,Permian,REF,avg,2037,0.061413197930977
2024,Piceance,REF,avg,2037,0.0622808738775203
2024,San Juan,REF,avg,2037,0.0683639667606406
2024,South Oklahoma,REF,avg,2037,0.0621574190915091
2024,Strawn,REF,avg,2037,0.0626954521096671
2024,US,REF,avg,2037,0.0598545444629559
2024,Uinta,REF,avg,2037,0.0623248360580094
2024,Anadarko,LRC,avg,2038,0.0642483277467044
2024,Appalachian,LRC,avg,2038,0.0573607759112268
2024,Arkla,LRC,avg,2038,0.0577689737872605
2024,Arkoma,LRC,avg,2038,0.0654618895237398
2024,East Texas,LRC,avg,2038,0.0624802852972375
2024,Fort Worth,LRC,avg,2038,0.0630320173786894
2024,Green River,LRC,avg,2038,0.0592213529403881
2024,Gulf,LRC,avg,2038,0.0611670785576927
2024,Permian,LRC,avg,2038,0.0614138723885933
2024,Piceance,LRC,avg,2038,0.0622808738775203
2024,San Juan,LRC,avg,2038,0.0684054829597432
2024,South Oklahoma,LRC,avg,2038,0.0621574190915091
2024,Strawn,LRC,avg,2038,0.0626954521096671
2024,US,LRC,avg,2038,0.0598543096707925
2024,Uinta,LRC,avg,2038,0.062307250613466
2024,Anadarko,REF,avg,2038,0.0642248091632322
2024,Appalachian,REF,avg,2038,0.0573607759112268
2024,Arkla,REF,avg,2038,0.0577642737735079
2024,Arkoma,REF,avg,2038,0.0654536852124265
2024,East Texas,REF,avg,2038,0.0624794914791751
2024,Fort Worth,REF,avg,2038,0.0630320173786894
2024,Green River,REF,avg,2038,0.0592210915834057
2024,Gulf,REF,avg,2038,0.0611666318170977
2024,Permian,REF,avg,2038,0.0614145468462095
2024,Piceance,REF,avg,2038,0.0622808738775203
2024,San Juan,REF,avg,2038,0.0683829455945161
2024,South Oklahoma,REF,avg,2038,0.0621574190915091
2024,Strawn,REF,avg,2038,0.0626954521096671
2024,US,REF,avg,2038,0.0598544600634812
2024,Uinta,REF,avg,2038,0.062307250613466
2024,Anadarko,LRC,avg,2039,0.0642568244031205
2024,Appalachian,LRC,avg,2039,0.0573607759112268
2024,Arkla,LRC,avg,2039,0.0577651411516759
2024,Arkoma,LRC,avg,2039,0.0654553260746892
2024,East Texas,LRC,avg,2039,0.0624772327651084
2024,Fort Worth,LRC,avg,2039,0.0630320173786894
2024,Green River,LRC,avg,2039,0.0592226597253
2024,Gulf,LRC,avg,2039,0.0611655703658836
2024,Permian,LRC,avg,2039,0.0614144504951215
2024,Piceance,LRC,avg,2039,0.0622808738775203
2024,San Juan,LRC,avg,2039,0.068420903262267
2024,South Oklahoma,LRC,avg,2039,0.0621574190915091
2024,Strawn,LRC,avg,2039,0.0626954521096671
2024,US,LRC,avg,2039,0.0598494819371898
2024,Uinta,LRC,avg,2039,0.0623037335245573
2024,Anadarko,REF,avg,2039,0.0642285066584214
2024,Appalachian,REF,avg,2039,0.0573607759112268
2024,Arkla,REF,avg,2039,0.0577615174168952
2024,Arkoma,REF,avg,2039,0.0654463013322446
2024,East Texas,REF,avg,2039,0.0624781111412151
2024,Fort Worth,REF,avg,2039,0.0630320173786894
2024,Green River,REF,avg,2039,0.0592221370113352
2024,Gulf,REF,avg,2039,0.0611664262084416
2024,Permian,REF,avg,2039,0.0614151249527377
2024,Piceance,REF,avg,2039,0.0622808738775203
2024,San Juan,REF,avg,2039,0.0684066691368604
2024,South Oklahoma,REF,avg,2039,0.0621574190915091
2024,Strawn,REF,avg,2039,0.0626954521096671
2024,US,REF,avg,2039,0.0598454830390958
2024,Uinta,REF,avg,2039,0.0623054920690116
2024,Anadarko,LRC,avg,2040,0.0642553893526333
2024,Appalachian,LRC,avg,2040,0.0573607759112268
2024,Arkla,LRC,avg,2040,0.0577675892060429
2024,Arkoma,LRC,avg,2040,0.0654594282303458
2024,East Texas,LRC,avg,2040,0.0624779996195306
2024,Fort Worth,LRC,avg,2040,0.0630320173786894
2024,Green River,LRC,avg,2040,0.0592221370113352
2024,Gulf,LRC,avg,2040,0.0611657028309155
2024,Permian,LRC,avg,2040,0.0614140650907693
2024,Piceance,LRC,avg,2040,0.0622808738775203
2024,San Juan,LRC,avg,2040,0.0684505576901974
2024,South Oklahoma,LRC,avg,2040,0.0621574190915091
2024,Strawn,LRC,avg,2040,0.0626954521096671
2024,US,LRC,avg,2040,0.0598426923193987
2024,Uinta,LRC,avg,2040,0.0623054920690116
2024,Anadarko,REF,avg,2040,0.0642220242971381
2024,Appalachian,REF,avg,2040,0.0573607759112268
2024,Arkla,REF,avg,2040,0.0577632278080358
2024,Arkoma,REF,avg,2040,0.0654487626256385
2024,East Texas,REF,avg,2040,0.0624775497171319
2024,Fort Worth,REF,avg,2040,0.0630320173786894
2024,Green River,REF,avg,2040,0.0592216142973705
2024,Gulf,REF,avg,2040,0.0611666634940718
2024,Permian,REF,avg,2040,0.0614149322505616
2024,Piceance,REF,avg,2040,0.0622808738775203
2024,San Juan,REF,avg,2040,0.0684410682732597
2024,South Oklahoma,REF,avg,2040,0.0621574190915091
2024,Strawn,REF,avg,2040,0.0626954521096671
2024,US,REF,avg,2040,0.0598358120431679
2024,Uinta,REF,avg,2040,0.062307250613466
2024,Anadarko,LRC,avg,2041,0.0642462746116673
2024,Appalachian,LRC,avg,2041,0.0573607759112268
2024,Arkla,LRC,avg,2041,0.0577660103285324
2024,Arkoma,LRC,avg,2041,0.0654553260746892
2024,East Texas,LRC,avg,2041,0.0624767752745412
2024,Fort Worth,LRC,avg,2041,0.0630320173786894
2024,Green River,LRC,avg,2041,0.0592221370113352
2024,Gulf,LRC,avg,2041,0.0611670440021508
2024,Permian,LRC,avg,2041,0.0614144504951215
2024,Piceance,LRC,avg,2041,0.0622808738775203
2024,San Juan,LRC,avg,2041,0.0684754674096589
2024,South Oklahoma,LRC,avg,2041,0.0621574190915091
2024,Strawn,LRC,avg,2041,0.0626954521096671
2024,US,LRC,avg,2041,0.0598340370784656
2024,Uinta,LRC,avg,2041,0.0623054920690116
2024,Anadarko,REF,avg,2041,0.0642766025820469
2024,Appalachian,REF,avg,2041,0.0573607759112268
2024,Arkla,REF,avg,2041,0.0577641882823665
2024,Arkoma,REF,avg,2041,0.0654463013322446
2024,East Texas,REF,avg,2041,0.0624756939047884
2024,Fort Worth,REF,avg,2041,0.0630320173786894
2024,Green River,REF,avg,2041,0.0592246199026678
2024,Gulf,REF,avg,2041,0.0611647364106236
2024,Permian,REF,avg,2041,0.0614152213038258
2024,Piceance,REF,avg,2041,0.0622808738775203
2024,San Juan,REF,avg,2041,0.0684529300444318
2024,South Oklahoma,REF,avg,2041,0.0621574190915091
2024,Strawn,REF,avg,2041,0.0626954521096671
2024,US,REF,avg,2041,0.0598426186407621
2024,Uinta,REF,avg,2041,0.0622966993467399
2024,Anadarko,LRC,avg,2042,0.0643065930985248
2024,Appalachian,LRC,avg,2042,0.0573607759112268
2024,Arkla,LRC,avg,2042,0.057758891327463
2024,Arkoma,LRC,avg,2042,0.0654364561586687
2024,East Texas,LRC,avg,2042,0.062470573203372
2024,Fort Worth,LRC,avg,2042,0.0630320173786894
2024,Green River,LRC,avg,2042,0.0592273641509828
2024,Gulf,LRC,avg,2042,0.0611635010277275
2024,Permian,LRC,avg,2042,0.06141599211253
2024,Piceance,LRC,avg,2042,0.0622808738775203
2024,San Juan,LRC,avg,2042,0.0684695365240729
2024,South Oklahoma,LRC,avg,2042,0.0621574190915091
2024,Strawn,LRC,avg,2042,0.0626954521096671
2024,US,LRC,avg,2042,0.0598422939727595
2024,Uinta,LRC,avg,2042,0.0622896651689225
2024,Anadarko,REF,avg,2042,0.0643026433843143
2024,Appalachian,REF,avg,2042,0.0573607759112268
2024,Arkla,REF,avg,2042,0.0577566806887113
2024,Arkoma,REF,avg,2042,0.0654282518473554
2024,East Texas,REF,avg,2042,0.0624681713286755
2024,Fort Worth,REF,avg,2042,0.0630320173786894
2024,Green River,REF,avg,2042,0.05922814822193
2024,Gulf,REF,avg,2042,0.0611634595610773
2024,Permian,REF,avg,2042,0.0614166665701463
2024,Piceance,REF,avg,2042,0.0622808738775203
2024,San Juan,REF,avg,2042,0.0684612332842523
2024,South Oklahoma,REF,avg,2042,0.0621574190915091
2024,Strawn,REF,avg,2042,0.0626954521096671
2024,US,REF,avg,2042,0.0598412885725541
2024,Uinta,REF,avg,2042,0.0622861480800138
2024,Anadarko,LRC,avg,2043,0.0643383277077649
2024,Appalachian,LRC,avg,2043,0.0573607759112268
2024,Arkla,LRC,avg,2043,0.057757121056826
2024,Arkoma,LRC,avg,2043,0.0654282518473554
2024,East Texas,LRC,avg,2043,0.0624683836856194
2024,Fort Worth,LRC,avg,2043,0.0630320173786894
2024,Green River,LRC,avg,2043,0.0592297163638242
2024,Gulf,LRC,avg,2043,0.0611622201456405
2024,Permian,LRC,avg,2043,0.0614167629212343
2024,Piceance,LRC,avg,2043,0.0622808738775203
2024,San Juan,LRC,avg,2043,0.0684683503469556
2024,South Oklahoma,LRC,avg,2043,0.0621574190915091
2024,Strawn,LRC,avg,2043,0.0626954521096671
2024,US,LRC,avg,2043,0.0598465101409511
2024,Uinta,LRC,avg,2043,0.0622808724466508
2024,Anadarko,REF,avg,2043,0.0643186915869724
2024,Appalachian,REF,avg,2043,0.0573607759112268
2024,Arkla,REF,avg,2043,0.0577527986285253
2024,Arkoma,REF,avg,2043,0.0654175862426481
2024,East Texas,REF,avg,2043,0.0624667537241241
2024,Fort Worth,REF,avg,2043,0.0630320173786894
2024,Green River,REF,avg,2043,0.0592299777208066
2024,Gulf,REF,avg,2043,0.0611638654120085
2024,Permian,REF,avg,2043,0.0614176300810266
2024,Piceance,REF,avg,2043,0.0622808738775203
2024,San Juan,REF,avg,2043,0.0684897015350655
2024,South Oklahoma,REF,avg,2043,0.0621574190915091
2024,Strawn,REF,avg,2043,0.0626954521096671
2024,US,REF,avg,2043,0.0598354033342934
2024,Uinta,REF,avg,2043,0.0622808724466508
2024,Anadarko,LRC,avg,2044,0.0643544652147557
2024,Appalachian,LRC,avg,2044,0.0573607759112268
2024,Arkla,LRC,avg,2044,0.0577533943232265
2024,Arkoma,LRC,avg,2044,0.0654167658115168
2024,East Texas,LRC,avg,2044,0.0624641016570253
2024,Fort Worth,LRC,avg,2044,0.0630320173786894
2024,Green River,LRC,avg,2044,0.0592318072196833
2024,Gulf,LRC,avg,2044,0.0611614316895713
2024,Permian,LRC,avg,2044,0.0614176300810266
2024,Piceance,LRC,avg,2044,0.0622808738775203
2024,San Juan,LRC,avg,2044,0.0684659779927212
2024,South Oklahoma,LRC,avg,2044,0.0621574190915091
2024,Strawn,LRC,avg,2044,0.0626954521096671
2024,US,LRC,avg,2044,0.0598474913351086
2024,Uinta,LRC,avg,2044,0.0622755968132878
2024,Anadarko,REF,avg,2044,0.0643904765638306
2024,Appalachian,REF,avg,2044,0.0573607759112268
2024,Arkla,REF,avg,2044,0.0577482184270581
2024,Arkoma,REF,avg,2044,0.0654011776200216
2024,East Texas,REF,avg,2044,0.0624592529601758
2024,Fort Worth,REF,avg,2044,0.0630320173786894
2024,Green River,REF,avg,2044,0.059235074181963
2024,Gulf,REF,avg,2044,0.0611609684527142
2024,Permian,REF,avg,2044,0.0614189789962591
2024,Piceance,REF,avg,2044,0.0622808738775203
2024,San Juan,REF,avg,2044,0.0684944462435344
2024,South Oklahoma,REF,avg,2044,0.0621574190915091
2024,Strawn,REF,avg,2044,0.0626954521096671
2024,US,REF,avg,2044,0.0598450441720442
2024,Uinta,REF,avg,2044,0.0622650455465617
2024,Anadarko,LRC,avg,2045,0.0644384831831235
2024,Appalachian,LRC,avg,2045,0.0573607759112268
2024,Arkla,LRC,avg,2045,0.0577492801015191
2024,Arkoma,LRC,avg,2045,0.0654011776200216
2024,East Texas,LRC,avg,2045,0.0624549113766553
2024,Fort Worth,LRC,avg,2045,0.0630320173786894
2024,Green River,LRC,avg,2045,0.0592370343593309
2024,Gulf,LRC,avg,2045,0.0611581436693035
2024,Permian,LRC,avg,2045,0.0614189789962591
2024,Piceance,LRC,avg,2045,0.0622808738775203
2024,San Juan,LRC,avg,2045,0.068464791815604
2024,South Oklahoma,LRC,avg,2045,0.0621574190915091
2024,Strawn,LRC,avg,2045,0.0626954521096671
2024,US,LRC,avg,2045,0.0598604283918987
2024,Uinta,LRC,avg,2045,0.0622597699131986
2024,Anadarko,REF,avg,2045,0.0644267360624747
2024,Appalachian,REF,avg,2045,0.0573607759112268
2024,Arkla,REF,avg,2045,0.0577435213164719
2024,Arkoma,REF,avg,2045,0.0653864098596577
2024,East Texas,REF,avg,2045,0.062454899020485
2024,Fort Worth,REF,avg,2045,0.0630320173786894
2024,Green River,REF,avg,2045,0.0592379491087692
2024,Gulf,REF,avg,2045,0.0611572713121931
2024,Permian,REF,avg,2045,0.0614202315604036
2024,Piceance,REF,avg,2045,0.0622808738775203
2024,San Juan,REF,avg,2045,0.0684968185977688
2024,South Oklahoma,REF,avg,2045,0.0621574190915091
2024,Strawn,REF,avg,2045,0.0626954521096671
2024,US,REF,avg,2045,0.0598478596061088
2024,Uinta,REF,avg,2045,0.06225625282429
2024,Anadarko,LRC,avg,2046,0.0644727220278095
2024,Appalachian,LRC,avg,2046,0.0573607759112268
2024,Arkla,LRC,avg,2046,0.0577446347664617
2024,Arkoma,LRC,avg,2046,0.065387230290789
2024,East Texas,LRC,avg,2046,0.0624518016335961
2024,Fort Worth,LRC,avg,2046,0.0630320173786894
2024,Green River,LRC,avg,2046,0.0592399092861371
