Release Year,BA Name,Case,Rate,Year,kg CO2 eq / MWh
2023,Seminole Electric Cooperative,REF,Avg,2047,808.178034437726
2023,Seminole Electric Cooperative,REF,Avg,2048,805.970220141093
2023,Seminole Electric Cooperative,REF,Avg,2049,803.210452270302
2023,Seminole Electric Cooperative,REF,Avg,2050,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2051,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2052,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2053,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2054,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2055,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2056,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2057,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2058,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2059,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2060,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2061,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2062,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2063,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2064,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2065,801.554591547827
2023,Seminole Electric Cooperative,REF,Avg,2066,801.554591547827
2023,South Carolina Electric & Gas Company,REF,Avg,2023,505.787441680323
2023,South Carolina Electric & Gas Company,REF,Avg,2024,421.454766746651
2023,South Carolina Electric & Gas Company,REF,Avg,2025,408.027894817538
2023,South Carolina Electric & Gas Company,REF,Avg,2026,421.597852480221
2023,South Carolina Electric & Gas Company,REF,Avg,2027,441.122362495792
2023,South Carolina Electric & Gas Company,REF,Avg,2028,454.257022836687
2023,South Carolina Electric & Gas Company,REF,Avg,2029,455.73537006947
2023,South Carolina Electric & Gas Company,REF,Avg,2030,451.974417091881
2023,South Carolina Electric & Gas Company,REF,Avg,2031,446.684593040909
2023,South Carolina Electric & Gas Company,REF,Avg,2032,444.022218821946
2023,South Carolina Electric & Gas Company,REF,Avg,2033,441.602062972786
2023,South Carolina Electric & Gas Company,REF,Avg,2034,435.456374567328
2023,South Carolina Electric & Gas Company,REF,Avg,2035,414.187317740809
2023,South Carolina Electric & Gas Company,REF,Avg,2036,391.644429367823
2023,South Carolina Electric & Gas Company,REF,Avg,2037,383.626647638219
2023,South Carolina Electric & Gas Company,REF,Avg,2038,369.433428962443
2023,South Carolina Electric & Gas Company,REF,Avg,2039,366.954480309997
2023,South Carolina Electric & Gas Company,REF,Avg,2040,369.701926783439
2023,South Carolina Electric & Gas Company,REF,Avg,2041,368.500446391561
2023,South Carolina Electric & Gas Company,REF,Avg,2042,358.383475321349
2023,South Carolina Electric & Gas Company,REF,Avg,2043,352.739928259836
2023,South Carolina Electric & Gas Company,REF,Avg,2044,349.289152725887
2023,South Carolina Electric & Gas Company,REF,Avg,2045,340.762776287426
2023,South Carolina Electric & Gas Company,REF,Avg,2046,339.74841301948
2023,South Carolina Electric & Gas Company,REF,Avg,2047,318.083776079405
2023,South Carolina Electric & Gas Company,REF,Avg,2048,310.573199258118
2023,South Carolina Electric & Gas Company,REF,Avg,2049,312.944593107055
2023,South Carolina Electric & Gas Company,REF,Avg,2050,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2051,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2052,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2053,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2054,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2055,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2056,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2057,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2058,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2059,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2060,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2061,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2062,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2063,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2064,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2065,310.88805976838
2023,South Carolina Electric & Gas Company,REF,Avg,2066,310.88805976838
2023,South Carolina Public Service Authority,REF,Avg,2023,959.389091813562
2023,South Carolina Public Service Authority,REF,Avg,2024,884.189995490947
2023,South Carolina Public Service Authority,REF,Avg,2025,869.717668768656
2023,South Carolina Public Service Authority,REF,Avg,2026,890.822468140277
2023,South Carolina Public Service Authority,REF,Avg,2027,926.956178165076
2023,South Carolina Public Service Authority,REF,Avg,2028,924.531317727757
2023,South Carolina Public Service Authority,REF,Avg,2029,929.115623504793
2023,South Carolina Public Service Authority,REF,Avg,2030,932.684516533475
2023,South Carolina Public Service Authority,REF,Avg,2031,931.748321291412
2023,South Carolina Public Service Authority,REF,Avg,2032,928.061420496111
2023,South Carolina Public Service Authority,REF,Avg,2033,922.836252362419
2023,South Carolina Public Service Authority,REF,Avg,2034,919.704269966242
2023,South Carolina Public Service Authority,REF,Avg,2035,909.216106310767
2023,South Carolina Public Service Authority,REF,Avg,2036,889.329740402933
2023,South Carolina Public Service Authority,REF,Avg,2037,883.884319474289
2023,South Carolina Public Service Authority,REF,Avg,2038,894.81621901734
2023,South Carolina Public Service Authority,REF,Avg,2039,878.245744161827
2023,South Carolina Public Service Authority,REF,Avg,2040,877.975371942749
2023,South Carolina Public Service Authority,REF,Avg,2041,869.369789578017
2023,South Carolina Public Service Authority,REF,Avg,2042,854.572476296606
2023,South Carolina Public Service Authority,REF,Avg,2043,844.497303389145
2023,South Carolina Public Service Authority,REF,Avg,2044,837.225130058863
2023,South Carolina Public Service Authority,REF,Avg,2045,835.826238148174
2023,South Carolina Public Service Authority,REF,Avg,2046,833.069683664368
2023,South Carolina Public Service Authority,REF,Avg,2047,829.152744926515
2023,South Carolina Public Service Authority,REF,Avg,2048,823.232086192149
2023,South Carolina Public Service Authority,REF,Avg,2049,827.486504970512
2023,South Carolina Public Service Authority,REF,Avg,2050,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2051,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2052,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2053,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2054,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2055,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2056,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2057,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2058,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2059,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2060,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2061,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2062,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2063,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2064,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2065,823.072260368871
2023,South Carolina Public Service Authority,REF,Avg,2066,823.072260368871
2023,"Southern Company Services, Inc.",REF,Avg,2023,576.704404486541
2023,"Southern Company Services, Inc.",REF,Avg,2024,505.506224467799
2023,"Southern Company Services, Inc.",REF,Avg,2025,498.294463109765
2023,"Southern Company Services, Inc.",REF,Avg,2026,475.138636675911
2023,"Southern Company Services, Inc.",REF,Avg,2027,476.280378358618
2023,"Southern Company Services, Inc.",REF,Avg,2028,420.751365919492
2023,"Southern Company Services, Inc.",REF,Avg,2029,416.09225254992
2023,"Southern Company Services, Inc.",REF,Avg,2030,416.935903156194
2023,"Southern Company Services, Inc.",REF,Avg,2031,416.34994224004
2023,"Southern Company Services, Inc.",REF,Avg,2032,407.990295927134
2023,"Southern Company Services, Inc.",REF,Avg,2033,376.874382155982
2023,"Southern Company Services, Inc.",REF,Avg,2034,353.580037821615
2023,"Southern Company Services, Inc.",REF,Avg,2035,339.311588565572
2023,"Southern Company Services, Inc.",REF,Avg,2036,326.899032094217
2023,"Southern Company Services, Inc.",REF,Avg,2037,322.65012469655
2023,"Southern Company Services, Inc.",REF,Avg,2038,324.430533319093
2023,"Southern Company Services, Inc.",REF,Avg,2039,327.404315305175
2023,"Southern Company Services, Inc.",REF,Avg,2040,327.474556334664
2023,"Southern Company Services, Inc.",REF,Avg,2041,328.443379259785
2023,"Southern Company Services, Inc.",REF,Avg,2042,327.635532187784
2023,"Southern Company Services, Inc.",REF,Avg,2043,327.523689147874
2023,"Southern Company Services, Inc.",REF,Avg,2044,327.298430325291
2023,"Southern Company Services, Inc.",REF,Avg,2045,326.994052390946
2023,"Southern Company Services, Inc.",REF,Avg,2046,324.32173453719
2023,"Southern Company Services, Inc.",REF,Avg,2047,320.811850233984
2023,"Southern Company Services, Inc.",REF,Avg,2048,319.322536887335
2023,"Southern Company Services, Inc.",REF,Avg,2049,319.985921240863
2023,"Southern Company Services, Inc.",REF,Avg,2050,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2051,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2052,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2053,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2054,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2055,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2056,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2057,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2058,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2059,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2060,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2061,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2062,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2063,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2064,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2065,322.295148349779
2023,"Southern Company Services, Inc.",REF,Avg,2066,322.295148349779
2023,Southwest Power Pool,REF,Avg,2023,461.125005769117
2023,Southwest Power Pool,REF,Avg,2024,416.118505983681
2023,Southwest Power Pool,REF,Avg,2025,392.927756101938
2023,Southwest Power Pool,REF,Avg,2026,377.047718078078
2023,Southwest Power Pool,REF,Avg,2027,363.35912847423
2023,Southwest Power Pool,REF,Avg,2028,350.933003661383
2023,Southwest Power Pool,REF,Avg,2029,349.895942357605
2023,Southwest Power Pool,REF,Avg,2030,352.625359670387
2023,Southwest Power Pool,REF,Avg,2031,346.777021003174
2023,Southwest Power Pool,REF,Avg,2032,345.303549912388
2023,Southwest Power Pool,REF,Avg,2033,338.148715502584
2023,Southwest Power Pool,REF,Avg,2034,328.487150910552
2023,Southwest Power Pool,REF,Avg,2035,320.607595805436
2023,Southwest Power Pool,REF,Avg,2036,306.31662292463
2023,Southwest Power Pool,REF,Avg,2037,300.910047653044
2023,Southwest Power Pool,REF,Avg,2038,295.060067509859
2023,Southwest Power Pool,REF,Avg,2039,291.044547545795
2023,Southwest Power Pool,REF,Avg,2040,291.907256246707
2023,Southwest Power Pool,REF,Avg,2041,287.692032848416
2023,Southwest Power Pool,REF,Avg,2042,285.82880638601
2023,Southwest Power Pool,REF,Avg,2043,280.895107706359
2023,Southwest Power Pool,REF,Avg,2044,275.600308759916
2023,Southwest Power Pool,REF,Avg,2045,274.87340560212
2023,Southwest Power Pool,REF,Avg,2046,271.876114607892
2023,Southwest Power Pool,REF,Avg,2047,268.701407262889
2023,Southwest Power Pool,REF,Avg,2048,282.259944393162
2023,Southwest Power Pool,REF,Avg,2049,276.120584585756
2023,Southwest Power Pool,REF,Avg,2050,276.00206858332
2023,Southwest Power Pool,REF,Avg,2051,276.00206858332
2023,Southwest Power Pool,REF,Avg,2052,276.00206858332
2023,Southwest Power Pool,REF,Avg,2053,276.00206858332
2023,Southwest Power Pool,REF,Avg,2054,276.00206858332
2023,Southwest Power Pool,REF,Avg,2055,276.00206858332
2023,Southwest Power Pool,REF,Avg,2056,276.00206858332
2023,Southwest Power Pool,REF,Avg,2057,276.00206858332
2023,Southwest Power Pool,REF,Avg,2058,276.00206858332
2023,Southwest Power Pool,REF,Avg,2059,276.00206858332
2023,Southwest Power Pool,REF,Avg,2060,276.00206858332
2023,Southwest Power Pool,REF,Avg,2061,276.00206858332
2023,Southwest Power Pool,REF,Avg,2062,276.00206858332
2023,Southwest Power Pool,REF,Avg,2063,276.00206858332
2023,Southwest Power Pool,REF,Avg,2064,276.00206858332
2023,Southwest Power Pool,REF,Avg,2065,276.00206858332
2023,Southwest Power Pool,REF,Avg,2066,276.00206858332
2023,Southwestern Power Administration,REF,Avg,2023,235.792001806527
2023,Southwestern Power Administration,REF,Avg,2024,234.671829732576
2023,Southwestern Power Administration,REF,Avg,2025,237.544674729576
2023,Southwestern Power Administration,REF,Avg,2026,239.412287636672
2023,Southwestern Power Administration,REF,Avg,2027,216.604246925111
2023,Southwestern Power Administration,REF,Avg,2028,195.830940310264
2023,Southwestern Power Administration,REF,Avg,2029,184.846348388169
2023,Southwestern Power Administration,REF,Avg,2030,181.745601774607
2023,Southwestern Power Administration,REF,Avg,2031,188.740359470939
2023,Southwestern Power Administration,REF,Avg,2032,178.02630995628
2023,Southwestern Power Administration,REF,Avg,2033,151.016082443933
2023,Southwestern Power Administration,REF,Avg,2034,135.230868383021
2023,Southwestern Power Administration,REF,Avg,2035,131.471494305918
2023,Southwestern Power Administration,REF,Avg,2036,117.181582938892
2023,Southwestern Power Administration,REF,Avg,2037,111.450355197544
2023,Southwestern Power Administration,REF,Avg,2038,110.232648878622
2023,Southwestern Power Administration,REF,Avg,2039,109.988813266195
2023,Southwestern Power Administration,REF,Avg,2040,108.722339824788
2023,Southwestern Power Administration,REF,Avg,2041,108.576038457332
2023,Southwestern Power Administration,REF,Avg,2042,107.340926399334
2023,Southwestern Power Administration,REF,Avg,2043,102.909005226014
2023,Southwestern Power Administration,REF,Avg,2044,96.4631697781421
2023,Southwestern Power Administration,REF,Avg,2045,92.7473280545582
2023,Southwestern Power Administration,REF,Avg,2046,88.2965293989507
2023,Southwestern Power Administration,REF,Avg,2047,86.9499274516491
2023,Southwestern Power Administration,REF,Avg,2048,85.8611167611068
2023,Southwestern Power Administration,REF,Avg,2049,85.8297553776978
2023,Southwestern Power Administration,REF,Avg,2050,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2051,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2052,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2053,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2054,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2055,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2056,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2057,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2058,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2059,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2060,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2061,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2062,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2063,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2064,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2065,84.4971090747289
2023,Southwestern Power Administration,REF,Avg,2066,84.4971090747289
2023,"Tallahassee, City of",REF,Avg,2023,502.171243430817
2023,"Tallahassee, City of",REF,Avg,2024,489.742061031018
2023,"Tallahassee, City of",REF,Avg,2025,488.483092089407
2023,"Tallahassee, City of",REF,Avg,2026,484.440741705047
2023,"Tallahassee, City of",REF,Avg,2027,484.640057412613
2023,"Tallahassee, City of",REF,Avg,2028,474.946267151331
2023,"Tallahassee, City of",REF,Avg,2029,474.132918132066
2023,"Tallahassee, City of",REF,Avg,2030,474.280195594275
2023,"Tallahassee, City of",REF,Avg,2031,474.177903441524
2023,"Tallahassee, City of",REF,Avg,2032,472.718546351307
2023,"Tallahassee, City of",REF,Avg,2033,467.286590538725
2023,"Tallahassee, City of",REF,Avg,2034,463.22005885857
2023,"Tallahassee, City of",REF,Avg,2035,460.729192402167
2023,"Tallahassee, City of",REF,Avg,2036,458.562312175879
2023,"Tallahassee, City of",REF,Avg,2037,457.820573482115
2023,"Tallahassee, City of",REF,Avg,2038,458.131382318942
2023,"Tallahassee, City of",REF,Avg,2039,458.65052029006
2023,"Tallahassee, City of",REF,Avg,2040,458.662782381131
2023,"Tallahassee, City of",REF,Avg,2041,458.831911379179
2023,"Tallahassee, City of",REF,Avg,2042,458.690884198338
2023,"Tallahassee, City of",REF,Avg,2043,458.671359576461
2023,"Tallahassee, City of",REF,Avg,2044,458.632035776439
2023,"Tallahassee, City of",REF,Avg,2045,458.578900024043
2023,"Tallahassee, City of",REF,Avg,2046,458.11238913815
2023,"Tallahassee, City of",REF,Avg,2047,457.499662911226
2023,"Tallahassee, City of",REF,Avg,2048,457.239671051447
2023,"Tallahassee, City of",REF,Avg,2049,457.355479139926
2023,"Tallahassee, City of",REF,Avg,2050,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2051,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2052,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2053,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2054,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2055,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2056,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2057,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2058,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2059,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2060,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2061,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2062,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2063,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2064,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2065,457.758604682345
2023,"Tallahassee, City of",REF,Avg,2066,457.758604682345
2023,Tampa Electric Company,REF,Avg,2023,496.797482720051
2023,Tampa Electric Company,REF,Avg,2024,436.958206151739
2023,Tampa Electric Company,REF,Avg,2025,418.750866938359
2023,Tampa Electric Company,REF,Avg,2026,415.834093429102
2023,Tampa Electric Company,REF,Avg,2027,412.928831748319
2023,Tampa Electric Company,REF,Avg,2028,412.338882091463
2023,Tampa Electric Company,REF,Avg,2029,384.295782795772
2023,Tampa Electric Company,REF,Avg,2030,372.63753247487
2023,Tampa Electric Company,REF,Avg,2031,366.809521091519
2023,Tampa Electric Company,REF,Avg,2032,351.880859865454
2023,Tampa Electric Company,REF,Avg,2033,337.040871722766
2023,Tampa Electric Company,REF,Avg,2034,320.931372180983
2023,Tampa Electric Company,REF,Avg,2035,316.309687870846
2023,Tampa Electric Company,REF,Avg,2036,315.300213466441
2023,Tampa Electric Company,REF,Avg,2037,315.647006011962
2023,Tampa Electric Company,REF,Avg,2038,318.186963040396
2023,Tampa Electric Company,REF,Avg,2039,318.064399075981
2023,Tampa Electric Company,REF,Avg,2040,319.903875086331
2023,Tampa Electric Company,REF,Avg,2041,322.834960529384
2023,Tampa Electric Company,REF,Avg,2042,320.669283485173
2023,Tampa Electric Company,REF,Avg,2043,322.158854583708
2023,Tampa Electric Company,REF,Avg,2044,322.840530744579
2023,Tampa Electric Company,REF,Avg,2045,321.845147108411
2023,Tampa Electric Company,REF,Avg,2046,323.17859600906
2023,Tampa Electric Company,REF,Avg,2047,324.721222486562
2023,Tampa Electric Company,REF,Avg,2048,325.356999218272
2023,Tampa Electric Company,REF,Avg,2049,325.883897126732
2023,Tampa Electric Company,REF,Avg,2050,324.662369985465
2023,Tampa Electric Company,REF,Avg,2051,324.662369985465
2023,Tampa Electric Company,REF,Avg,2052,324.662369985465
2023,Tampa Electric Company,REF,Avg,2053,324.662369985465
2023,Tampa Electric Company,REF,Avg,2054,324.662369985465
2023,Tampa Electric Company,REF,Avg,2055,324.662369985465
2023,Tampa Electric Company,REF,Avg,2056,324.662369985465
2023,Tampa Electric Company,REF,Avg,2057,324.662369985465
2023,Tampa Electric Company,REF,Avg,2058,324.662369985465
2023,Tampa Electric Company,REF,Avg,2059,324.662369985465
2023,Tampa Electric Company,REF,Avg,2060,324.662369985465
2023,Tampa Electric Company,REF,Avg,2061,324.662369985465
2023,Tampa Electric Company,REF,Avg,2062,324.662369985465
2023,Tampa Electric Company,REF,Avg,2063,324.662369985465
2023,Tampa Electric Company,REF,Avg,2064,324.662369985465
2023,Tampa Electric Company,REF,Avg,2065,324.662369985465
2023,Tampa Electric Company,REF,Avg,2066,324.662369985465
2023,Tennessee Valley Authority,REF,Avg,2023,385.464715478124
2023,Tennessee Valley Authority,REF,Avg,2024,375.665976496463
2023,Tennessee Valley Authority,REF,Avg,2025,355.774871585111
2023,Tennessee Valley Authority,REF,Avg,2026,358.688061859422
2023,Tennessee Valley Authority,REF,Avg,2027,301.359290257891
2023,Tennessee Valley Authority,REF,Avg,2028,278.93260248402
2023,Tennessee Valley Authority,REF,Avg,2029,230.22902989009
2023,Tennessee Valley Authority,REF,Avg,2030,219.611957204241
2023,Tennessee Valley Authority,REF,Avg,2031,220.14861371592
2023,Tennessee Valley Authority,REF,Avg,2032,216.76017052682
2023,Tennessee Valley Authority,REF,Avg,2033,217.725736774341
2023,Tennessee Valley Authority,REF,Avg,2034,180.359047612894
2023,Tennessee Valley Authority,REF,Avg,2035,177.217576355581
2023,Tennessee Valley Authority,REF,Avg,2036,164.28269659386
2023,Tennessee Valley Authority,REF,Avg,2037,188.912394156275
2023,Tennessee Valley Authority,REF,Avg,2038,188.877364272286
2023,Tennessee Valley Authority,REF,Avg,2039,191.45568420361
2023,Tennessee Valley Authority,REF,Avg,2040,191.474548579335
2023,Tennessee Valley Authority,REF,Avg,2041,191.298320629306
2023,Tennessee Valley Authority,REF,Avg,2042,192.302003658017
2023,Tennessee Valley Authority,REF,Avg,2043,189.179256919125
2023,Tennessee Valley Authority,REF,Avg,2044,187.021919782612
2023,Tennessee Valley Authority,REF,Avg,2045,188.620123810592
2023,Tennessee Valley Authority,REF,Avg,2046,187.619882805049
2023,Tennessee Valley Authority,REF,Avg,2047,189.232529124554
2023,Tennessee Valley Authority,REF,Avg,2048,165.089238923402
2023,Tennessee Valley Authority,REF,Avg,2049,155.95834048288
2023,Tennessee Valley Authority,REF,Avg,2050,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2051,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2052,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2053,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2054,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2055,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2056,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2057,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2058,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2059,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2060,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2061,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2062,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2063,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2064,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2065,158.663314980027
2023,Tennessee Valley Authority,REF,Avg,2066,158.663314980027
2023,Tucson Electric Power,REF,Avg,2023,549.222031417193
2023,Tucson Electric Power,REF,Avg,2024,544.314059677259
2023,Tucson Electric Power,REF,Avg,2025,535.997601357453
2023,Tucson Electric Power,REF,Avg,2026,545.112452804279
2023,Tucson Electric Power,REF,Avg,2027,550.932083483593
2023,Tucson Electric Power,REF,Avg,2028,557.752036029708
2023,Tucson Electric Power,REF,Avg,2029,562.586698474987
2023,Tucson Electric Power,REF,Avg,2030,559.689717436928
2023,Tucson Electric Power,REF,Avg,2031,576.518178521098
2023,Tucson Electric Power,REF,Avg,2032,579.074662537628
2023,Tucson Electric Power,REF,Avg,2033,575.842707496735
2023,Tucson Electric Power,REF,Avg,2034,578.776537167721
2023,Tucson Electric Power,REF,Avg,2035,576.841550698184
2023,Tucson Electric Power,REF,Avg,2036,578.185197813232
2023,Tucson Electric Power,REF,Avg,2037,587.998437278369
2023,Tucson Electric Power,REF,Avg,2038,585.943010292925
2023,Tucson Electric Power,REF,Avg,2039,580.740593702672
2023,Tucson Electric Power,REF,Avg,2040,579.933492124401
2023,Tucson Electric Power,REF,Avg,2041,581.138955449346
2023,Tucson Electric Power,REF,Avg,2042,580.447554307332
2023,Tucson Electric Power,REF,Avg,2043,575.94437303371
2023,Tucson Electric Power,REF,Avg,2044,580.469280429005
2023,Tucson Electric Power,REF,Avg,2045,582.146538950746
2023,Tucson Electric Power,REF,Avg,2046,578.382988150587
2023,Tucson Electric Power,REF,Avg,2047,580.145505440017
2023,Tucson Electric Power,REF,Avg,2048,582.922340679722
2023,Tucson Electric Power,REF,Avg,2049,581.66165653251
2023,Tucson Electric Power,REF,Avg,2050,580.654893741353
2023,Tucson Electric Power,REF,Avg,2051,580.654893741353
2023,Tucson Electric Power,REF,Avg,2052,580.654893741353
2023,Tucson Electric Power,REF,Avg,2053,580.654893741353
2023,Tucson Electric Power,REF,Avg,2054,580.654893741353
2023,Tucson Electric Power,REF,Avg,2055,580.654893741353
2023,Tucson Electric Power,REF,Avg,2056,580.654893741353
2023,Tucson Electric Power,REF,Avg,2057,580.654893741353
2023,Tucson Electric Power,REF,Avg,2058,580.654893741353
2023,Tucson Electric Power,REF,Avg,2059,580.654893741353
2023,Tucson Electric Power,REF,Avg,2060,580.654893741353
2023,Tucson Electric Power,REF,Avg,2061,580.654893741353
2023,Tucson Electric Power,REF,Avg,2062,580.654893741353
2023,Tucson Electric Power,REF,Avg,2063,580.654893741353
2023,Tucson Electric Power,REF,Avg,2064,580.654893741353
2023,Tucson Electric Power,REF,Avg,2065,580.654893741353
2023,Tucson Electric Power,REF,Avg,2066,580.654893741353
2023,Turlock Irrigation District,REF,Avg,2023,394.362011094553
2023,Turlock Irrigation District,REF,Avg,2024,377.939415276623
2023,Turlock Irrigation District,REF,Avg,2025,383.343006720759
2023,Turlock Irrigation District,REF,Avg,2026,393.619316986823
2023,Turlock Irrigation District,REF,Avg,2027,388.004803313907
2023,Turlock Irrigation District,REF,Avg,2028,382.096042536099
2023,Turlock Irrigation District,REF,Avg,2029,380.50007208069
2023,Turlock Irrigation District,REF,Avg,2030,377.628498391852
2023,Turlock Irrigation District,REF,Avg,2031,332.92157666798
2023,Turlock Irrigation District,REF,Avg,2032,320.040486603542
2023,Turlock Irrigation District,REF,Avg,2033,322.37950834222
2023,Turlock Irrigation District,REF,Avg,2034,321.854224606107
2023,Turlock Irrigation District,REF,Avg,2035,318.013857826787
2023,Turlock Irrigation District,REF,Avg,2036,317.634338146033
2023,Turlock Irrigation District,REF,Avg,2037,317.732137545123
2023,Turlock Irrigation District,REF,Avg,2038,315.754961666449
2023,Turlock Irrigation District,REF,Avg,2039,314.520482779049
2023,Turlock Irrigation District,REF,Avg,2040,313.633497102433
2023,Turlock Irrigation District,REF,Avg,2041,314.297195105638
2023,Turlock Irrigation District,REF,Avg,2042,313.763040517537
2023,Turlock Irrigation District,REF,Avg,2043,311.609316847281
2023,Turlock Irrigation District,REF,Avg,2044,311.638125935484
